sale_id,line_no,product_id,product_barcode,product_name,quantity,unit_price,line_amount
40595,3,1904,9783642237799,Machine Learning And Knowledge Discovery In Databases,1,83.74,83.74
40596,1,1905,9780880560726,MICROBOOK,3,79.0,237.0
40596,2,1906,9780071361880,Schaum's Outline of Fundamentals of Relational Databases,1,81.37,81.37
40596,3,1907,9781583473757,Db2 101 105 For Linux Unix And Windows Database Administration Certification Study Guide,2,83.74,167.48
40597,1,1908,9780079137883,UNIX System Security Tools,1,79.0,79.0
40597,2,1909,9780470724194,Cooperative Control of Distributed Multi-Agent Systems,2,81.37,162.74
40597,3,1910,9783540433248,Advances in database technology--EDBT 2002,3,83.74,251.22
40598,1,1911,9789810243104,Advances in multimedia and databases for the new century,2,79.0,158.0
40598,2,1912,9783540632382,Advances in spatial databases,3,81.37,244.11
40598,3,1913,9781928914129,Thesaurus for SoyaScan database of soybeans and soyfoods,1,83.74,83.74
40599,1,1914,9780367693534,Blockchain for Healthcare Systems,3,79.0,237.0
40599,2,1915,9783030476786,Computer Information Systems and Industrial Management,1,81.37,81.37
40599,3,1916,9780894350184,Planning for data base systems,2,83.74,167.48
40600,1,1917,9783540313519,Constraint-Based Mining and Inductive Databases,1,79.0,79.0
40600,2,1918,9783540231080,Knowledge discovery in databases,2,81.37,162.74
40600,3,1919,9780387356587,Semantic Issues in E-Commerce Systems,3,83.74,251.22
40601,1,1920,9783540423010,Advances in spatial and temporal databases,2,79.0,158.0
40601,2,1921,9780596522193,Oracle PL/SQL Programming,3,81.37,244.11
40601,3,1922,9781003338123,Engineering Agile Big-Data Systems,1,83.74,83.74
40602,1,1923,9783540190745,Advances in database theory - EDBT'88,3,79.0,237.0
40602,2,1924,9783642160912,Objects and databases,1,81.37,81.37
40602,3,1925,9783540208969,Database programming languages,2,83.74,167.48
40603,1,1926,9781449307226,DNS and BIND cookbook,1,79.0,79.0
40603,2,1927,9783598110016,"Libraries, Information Centers and Databases in Biomedical Sciences",2,81.37,162.74
40603,3,1928,9798717215176,Big Data : a Complete Guide to the Basic Concepts,3,83.74,251.22
40604,1,1929,9783662192375,MFDBS 91,2,79.0,158.0
40604,2,1930,9781489981387,Information Systems Development,3,81.37,244.11
40604,3,1931,9780868044095,The Generation and management of small scale databases,1,83.74,83.74
40605,1,1932,9780818644214,Multidatabase systems,3,79.0,237.0
40605,2,1933,9780534116705,Four software tools,1,81.37,81.37
40605,3,1934,9780080470641,Implementing database security and auditing,2,83.74,167.48
40606,1,1935,9780596102463,Backup & Recovery,1,79.0,79.0
40606,2,1936,9781461562467,Uncertainty management in information systems,2,81.37,162.74
40606,3,1937,9783598107573,"Libraries, information centers and databases in science and technology",3,83.74,251.22
40607,1,1938,9783642069123,Distributed event-based systems,2,79.0,158.0
40607,2,1939,9780071833547,Oracle Database Cloud Cookbook with Oracle Enterprise Manager 13c Cloud Control,3,81.37,244.11
40607,3,1940,9781893947054,Building Database Applications (Referentia for JBuilder 3 Series),1,83.74,83.74
40608,1,1941,9783540601593,Advances in spatial databases,3,79.0,237.0
40608,2,1942,9783540309512,Database Programming Languages,1,81.37,81.37
40608,3,1943,9781484244296,Beginning Oracle SQL for Oracle Database 18c,2,83.74,167.48
40609,1,1944,9789999886703,1988 National Database and 4-5 Generation Language,1,79.0,79.0
40609,2,1945,9780712333153,HIBROWSE for bibliographic databases,2,81.37,162.74
40609,3,1946,9780851422312,Business and Company Databases 1988 (ASLIB Online Guides),3,83.74,251.22
40610,1,1947,9780823251834,Beyond Broadband Access Developing Databased Information Policy Strategies,2,79.0,158.0
40610,2,1948,9783540544142,Advances in Spatial Databases,3,81.37,244.11
40610,3,1949,9780660157306,Classification in the CHIN humanities databases,1,83.74,83.74
40611,1,1950,9781590598993,Pro Oracle Spatial for Oracle database 11g,3,79.0,237.0
40611,2,1951,9780077093266,Uncertainty in Information Systems,1,81.37,81.37
40611,3,1952,9780387544144,Advances in spatial databases,2,83.74,167.48
40612,1,1953,9780738418872,Ims Version 7 High Availability Large Database Guide,1,79.0,79.0
40612,2,1954,9780442235833,IMS (DL/I) data-base organization and performance,2,81.37,162.74
40612,3,1955,9780833012036,A Common-format database for modeling strategic communications,3,83.74,251.22
40613,1,1956,9781590594513,Expert Oracle Database 10g Administration (Expert's Voice),2,79.0,158.0
40613,2,1957,9780738427393,Using IMS data management tools for fast path databases,3,81.37,244.11
40613,3,1958,9783642037924,Database programming languages,1,83.74,83.74
40614,1,1959,9783540448198,Multimedia Databases and Image Communication,3,79.0,237.0
40614,2,1960,9781259837197,Oracle Database 12c Release 2 new features,1,81.37,81.37
40614,3,1961,9783319034096,Data Analysis And Pattern Recognition In Multiple Databases,2,83.74,167.48
40615,1,1962,9789529844227,The European Forest Institute's databases and information services,1,79.0,79.0
40615,2,1963,9780072231304,Effective Oracle Database 10g security by design,2,81.37,162.74
40615,3,1964,9788185460314,Soil-climatic database for crop planning in India,3,83.74,251.22
40616,1,1965,9780946075669,AIRGUIDE,2,79.0,158.0
40616,2,1966,9780130834171,Configuring and tuning databases on the Solaris platform,3,81.37,244.11
40616,3,1967,9783528047764,Programmierung des OS/2 Extended Edition Database Manager,1,83.74,83.74
40617,1,1968,9780818600425,Engineering design applications,3,79.0,237.0
40617,2,1969,9780387198125,Formal methods in databases and software engineering,1,81.37,81.37
40617,3,1970,9781555583293,Oracle database programming using Java and Web Services,2,83.74,167.48
40618,1,1971,9780910965057,Environment online,1,79.0,79.0
40618,2,1972,9783540440802,Database programming languages,2,81.37,162.74
40618,3,1973,9780071591027,OCA Oracle Database 11g,3,83.74,251.22
40619,1,1974,9780071493697,Oracle database 11g PL/SQL programming workbook,2,79.0,158.0
40619,2,1975,9780198552116,Crystallographic computing 3,3,81.37,244.11
40619,3,1976,9780367074623,Introduction to Private Cloud Databases Using Oracle Exadata,1,83.74,83.74
40620,1,1977,9783319346304,Information System Development,3,79.0,237.0
40620,2,1978,9780844292946,Languages of the World,1,81.37,81.37
40620,3,1979,9783540408888,Advances in Information Systems,2,83.74,167.48
40621,1,1980,9780818684982,1983 IEEE Computer Society Workshop on Computer Architecture for Pattern Analysis and Image Database Management,1,79.0,79.0
40621,2,1981,9781306811125,Mapreduce Design Patterns,2,81.37,162.74
40621,3,1982,9780071498135,Microsoft SQL Server 2008 high availability with clustering & database mirroring,3,83.74,251.22
40622,1,1983,9780470395127,OCA,2,79.0,158.0
40622,2,1984,9780905984704,Non-bibliographic online databases,3,81.37,244.11
40622,3,1985,9783540733898,Data management,1,83.74,83.74
40623,1,1986,9781583474372,IBM DB2 for Z/OS,3,79.0,237.0
40623,2,1987,9780819431271,Storage and retrieval for image and video databases VII,1,81.37,81.37
40623,3,1988,9783540637929,Deductive and object-oriented databases,2,83.74,167.48
40624,1,1989,9783642260636,Intelligent systems for knowledge management,1,79.0,79.0
40624,2,1990,9798424180651,"Leadership, Management and Data Science",2,81.37,162.74
40624,3,1991,9789813083158,Information systems reengineering,3,83.74,251.22
40625,1,1992,9780126192612,"Exploratory Image Databases (AP Communications, Networking, and Multimedia Series) (Communications, Networking and Multimedia)",2,79.0,158.0
40625,2,1993,9783319405964,Information Processing and Management of Uncertainty in Knowledge-Based Systems,3,81.37,244.11
40625,3,1994,9783540749752,Knowledge discovery in databases: PKDD 2007,1,83.74,83.74
40626,1,1995,9780131863903,Creating Highly Available Database Solutions,3,79.0,237.0
40626,2,1996,9783540310068,Mobile Information Systems,1,81.37,81.37
40626,3,1997,9780980471625,Configuration Management 100 Success Secrets All You Need To Know About Configuration Management Software Change Management Jobs Plans Tools Control Database Process And System,2,83.74,167.48
40627,1,1998,9783540147916,European Limnofauna,1,79.0,79.0
40627,2,1999,9783540147084,European Limnofauna,2,81.37,162.74
40627,3,2000,9780912176239,Personal filing systems,3,83.74,251.22
40628,1,2001,9780131007710,DB2 Universal Database for OS/390 v7.1 Application Certification Guide,2,79.0,158.0
40628,2,2002,9780471352846,Visual Introduction to Qsl + Database Management 2e Set,3,81.37,244.11
40628,3,2003,9780071850094,Oracle SQL Developer Data Modeler for Database Design Mastery,1,83.74,83.74
40629,1,2004,9780136942672,The practitioner's blueprint for logical and physical database design,3,79.0,237.0
40629,2,2005,9780131999022,Design analysis and performance evaluation methodologies for database computers,1,81.37,81.37
40629,3,2006,9781484243206,Oracle DBA Mentor: Succeeding as an Oracle Database Administrator,2,83.74,167.48
40630,1,2007,9781556530258,A guide to special collections in the OCLC database,1,79.0,79.0
40630,2,2008,9780946075393,A subject analysis of the AIVC's bibliographic database - AIRBASE,2,81.37,162.74
40630,3,2009,9780933641457,Profitable retailing using relationship and database marketing,3,83.74,251.22
40631,1,2010,9783540692690,Database theory,2,79.0,158.0
40631,2,2011,9781032104409,Smart and Intelligent Systems,3,81.37,244.11
40631,3,2012,9781439841785,Machine Learning And Knowledge Discovery For Engineering Systems Health Management,1,83.74,83.74
40632,1,2013,9781880785027,A parent's guide to the ERIC database,3,79.0,237.0
40632,2,2014,9789679310535,NLG-SEA directory,1,81.37,81.37
40632,3,2015,9780071768856,Oracle database 11g & MySQL 5.6 developer handbook,2,83.74,167.48
40633,1,2016,9780070346789,Datacasting,1,79.0,79.0
40633,2,2017,9780071819978,OCP Upgrade to Oracle Database 12c Exam Guide,2,81.37,162.74
40633,3,2018,9780071752084,Oracle database 11g release 2 high availability,3,83.74,251.22
40634,1,2019,9780071828680,OCP Oracle Database 12c Advanced Administration Exam Guide,2,79.0,158.0
40634,2,2020,9780273017738,Structured systems development techniques,3,81.37,244.11
40634,3,2021,9780910965149,The Online 100,1,83.74,83.74
40635,1,2022,9781591400417,Web-enabled systems integration,3,79.0,237.0
40635,2,2023,9780792377023,Multilevel secure transaction processing,1,81.37,81.37
40635,3,2024,9780894350207,The entity-relationship approach to logical data base design,2,83.74,167.48
40636,1,2025,9780080499543,Atomic transactions,1,79.0,79.0
40636,2,2026,9780452256514,The computer phone book,2,81.37,162.74
40636,3,2027,9781544676517,Easy Guide,3,83.74,251.22
40637,1,2028,9783540759867,Database programming languages,2,79.0,158.0
40637,2,2029,9788272185892,Norsk vitenskapsindeks,3,81.37,244.11
40637,3,2030,9781719384698,Component-Level Electronic-Assembly Repair (CLEAR) Analysis of the Problem Reporting and Corrective Action (PRACA) Database of the International Space Station on-Orbit Electrical Systems,1,83.74,83.74
40638,1,2031,9781423506911,"Analysis and Prototyping of the United States Marine Corps Total Force Administration System (TFAS), Echelon II - A Web Enabled Database for the Small Unit Leader",3,79.0,237.0
40638,2,2032,9781590472071,SAS/ACCESS 9.1 Interface to Relational Databases,1,81.37,81.37
40638,3,2033,9781498764797,"Human Capital Systems, Analytics, and Data Mining",2,83.74,167.48
40639,1,2034,9780077090760,Distributed information systems,1,79.0,79.0
40639,2,2035,9783540709602,"Semantic Web, Ontologies and Databases",2,81.37,162.74
40639,3,2036,9780387119625,Discovery and representation of causal relationships from a large time-oriented clinical database,3,83.74,251.22
40640,1,2037,9783540418269,The World Wide Web and databases,2,79.0,158.0
40640,2,2038,9780769529127,24th British National Conference on Databases,3,81.37,244.11
40640,3,2039,9781681734972,Data Management in Machine Learning Systems,1,83.74,83.74
40641,1,2040,9780113305711,Text-based Information Management Systems (Appraisal & Evaluation Library),3,79.0,237.0
40641,2,2041,9783642084805,Entity-Relationship Modeling,1,81.37,81.37
40641,3,2042,9783540612926,Advanced information systems engineering,2,83.74,167.48
40642,1,2043,9780071491440,Hands-On Oracle Database 10g Express Edition for Windows,1,79.0,79.0
40642,2,2044,9783642833977,Foundations of Knowledge Base Management,2,81.37,162.74
40642,3,2045,9783642393235,Serialization and Persistent Objects: Turning Data Structures into Efficient Databases,3,83.74,251.22
40643,1,2046,9780792384502,Fundamentals of information systems,2,79.0,158.0
40643,2,2047,9783540637653,Knowledge engineering,3,81.37,244.11
40643,3,2048,9781599045696,Information systems engineering,1,83.74,83.74
40644,1,2049,9781484233719,Oracle SQL Revealed: Executing Business Logic in the Database Engine,3,79.0,237.0
40644,2,2050,9789282646694,The Development of databases on education and training in Europe,1,81.37,81.37
40644,3,2051,9783540425878,Multimedia databases and image communication,2,83.74,167.48
40645,1,2052,9783642138171,Scientific and statistical database management,1,79.0,79.0
40645,2,2053,9780071496827,OCP Oracle database 11g,2,81.37,162.74
40645,3,2054,9783642223518,Scientific and Statistical Database Management,3,83.74,251.22
40646,1,2055,9780735611337,MCSE Training Kit,2,79.0,158.0
40646,2,2056,9780894350436,Data Base Techniques,3,81.37,244.11
40646,3,2057,9780071816533,Oracle Nosql Database Realtime Big Data Management For The Enterprise,1,83.74,83.74
40647,1,2058,9783540319047,Advances in spatial and temporal databases,3,79.0,237.0
40647,2,2059,9783642312359,Scientific and Statistical Database Management,1,81.37,81.37
40647,3,2060,9780130198488,DB2 Universal Database for OS/390,2,83.74,167.48
40648,1,2061,9783642271564,Database Theory And Application Bioscience And Biotechnology International Conferences Proceedings,1,79.0,79.0
40648,2,2062,9781430248361,Rman Recipes For Oracle Database 12c A Problemsolution Approach,2,81.37,162.74
40648,3,2063,9780914768449,Micromanual for Casual Users of National Library of Medicine Databases,3,83.74,251.22
40649,1,2064,9780712331067,Cartographic and remote-sensing digital databases in the United Kingdom,2,79.0,158.0
40649,2,2065,9798561614989,Latest Exam Workbook on SAP Certified Technology Ass0ciate System Admin Oracle Database with Netweaver 7. 0 (sap C_ Tadm51702 Exam) Questions and Answers,3,81.37,244.11
40649,3,2066,9780889870628,CMEC database for educational software =,1,83.74,83.74
40650,1,2067,9780835223201,"Religious & inspirational books & serials in print, 1987",3,79.0,237.0
40650,2,2068,9783662468395,Enabling Real-Time Business Intelligence,1,81.37,81.37
40650,3,2069,9780387250267,Information systems development,2,83.74,167.48
40651,1,2070,9783642158377,Privacy in statistical databases,1,79.0,79.0
40651,2,2071,9781402053238,Enterprise information systems VII,2,81.37,162.74
40651,3,2072,9780975914649,Developing web-enabled decision support systems,3,83.74,251.22
40652,1,2073,9781484245910,Dynamic Oracle Performance Analytics,2,79.0,158.0
40652,2,2074,9783642534409,Handbook on Data Management in Information Systems,3,81.37,244.11
40652,3,2075,9789187246418,Information databases in the field of transportation and traffic,1,83.74,83.74
40653,1,2076,9783642029820,Advances in Spatial and Temporal Databases,3,79.0,237.0
40653,2,2077,9781560240372,Women Online,1,81.37,81.37
