purchase_order_id,line_no,product_id,product_barcode,product_name,quantity,purchase_price,line_amount
20155,10,1669,9781423582113,Calibration and Validation of the Sage Software Cost/Schedule Estimating System to United States Air Force Databases,32,48.98,1567.36
20156,1,1670,9781557111531,Implementing new technologies,16,47.4,758.4
20156,2,1671,9783540856535,Database And Expert Systems Applications 19th International Conference Dexa 2008 Turin Italy September 15 2008 Proceedings,20,48.98,979.6
20156,3,1672,9781423566427,"Analysis, Design and Implementation of a Database Management System for a Generating Technical/Medical Reports by Chiropractors",24,50.56,1213.44
20156,4,1673,9783642156830,Database and XML technologies,28,45.82,1282.96
20156,5,1674,9780387242484,Fuzzy database modeling with XML,32,47.4,1516.8
20156,6,1675,9783642394683,Big Data,12,48.98,587.76
20156,7,1676,9780585038766,"Foundations of neural networks, fuzzy systems, and knowledge engineering",16,50.56,808.96
20156,8,1677,9781260120875,Oracle Database Exadata Cloud Service,20,45.82,916.4
20156,9,1678,9780471827863,Database design for information retrieval,24,47.4,1137.6
20156,10,1679,9781491914724,Time Series Databases,28,48.98,1371.44
20157,1,1680,9780819417671,Storage and Retrieval for Image and Video Databases Iii/Volume 2420,17,47.4,805.8
20157,2,1681,9780444700483,Legal databases in Europe,21,48.98,1028.58
20157,3,1682,9783642786631,From CA to CAS online,25,50.56,1264.0
20157,4,1683,9780315034822,The Canadian short story database,29,45.82,1328.78
20157,5,1684,9781281118639,Spatial database transfer standards 2,33,47.4,1564.2
20157,6,1685,9781588830371,Intelligent Multimedia Computing Science,13,48.98,636.74
20157,7,1686,9780071751292,Oracle database 11g,17,50.56,859.52
20157,8,1687,9781794693081,"FR - Changes to Standard Numbering System, Vessel Identification System, and Boating Accident Report Database (Federal Register Publication) (US Coast Guard Regulation) (USCG) (2018 Edition)",21,45.82,962.22
20157,9,1688,9781492152620,Five Breakthroughs of Business Process Management,25,47.4,1185.0
20157,10,1689,9783642334603,Machine Learning and Knowledge Discovery in Databases,29,48.98,1420.42
20158,1,1690,9780131749139,Distributed object-oriented data-systems design,18,47.4,853.2
20158,2,1691,9780071790154,Database Cloud Storage The Essential Guide To Oracle Automatic Storage Management,22,48.98,1077.56
20158,3,1692,9780201715842,Practical Oracle8i,26,50.56,1314.56
20158,4,1693,9780953715527,Sybase ASE System 12.5,30,45.82,1374.6
20158,5,1694,9789090046822,"A database for assessing indoor airflow, air quality, and draught risk",34,47.4,1611.6
20158,6,1695,9780130668875,"Audit Trail Administration, Unix Svr 4.2",14,48.98,685.72
20158,7,1696,9781441950734,Ontologies and Databases,18,50.56,910.08
20158,8,1697,9783540329602,Advances in database technology,22,45.82,1008.04
20158,9,1698,9783642035548,Database and XML Technologies,26,47.4,1232.4
20158,10,1699,9780938734901,ProCite in libraries,30,48.98,1469.4
20159,1,1700,9789289314596,The Nordic product registers and the future REACH substance database,19,47.4,900.6
20159,2,1701,9781430221647,RMAN recipes for Oracle database 11g,23,48.98,1126.54
20159,3,1702,9780850668476,The Accuracy of spatial databases,27,50.56,1365.12
20159,4,1703,9780429505904,Geographic Information Systems to Spatial Data Infrastructures,31,45.82,1420.42
20159,5,1704,9780792397779,Searching multimedia databases by content,35,47.4,1659.0
20159,6,1705,9781259584619,OCA Oracle Database SQL Exam Guide (Exam 1Z0-071),15,48.98,734.7
20159,7,1706,9789058086488,Categorical database generalization in GIS,19,50.56,960.64
20159,8,1707,9783540610571,Advances in database technology,23,45.82,1053.86
20159,9,1708,9789812797971,Advances in distributed multimedia systems,27,47.4,1279.8
20159,10,1709,9781441937087,Fuzzy Database Modeling with XML,31,48.98,1518.38
20160,1,1710,9789401055802,The Global Paleomagnetic Database,20,47.4,948.0
20160,2,1711,9780906085622,Guide to the FLUIDEX database,24,48.98,1175.52
20160,3,1712,9780557024926,SQL Weaknesses on Database Processing,28,50.56,1415.68
20160,4,1713,9780748407972,Deductive databases and their applications,32,45.82,1466.24
20160,5,1714,9780851422060,"Building, construction, architecture databases, 1986",36,47.4,1706.4
20160,6,1715,9783642190469,Communitybuilt Databases Research And Development,16,48.98,783.68
20160,7,1716,9789814329484,The Handbook On Reasoningbased Intelligent Systems,20,50.56,1011.2
20160,8,1717,9780132347969,Smart (enough) systems,24,45.82,1099.68
20160,9,1718,9789048167715,Knowledge Discovery from Legal Databases,28,47.4,1327.2
20160,10,1719,9781492160618,Developing Rare and Exotic Plant Geographic Information System Databases for Indiana Dunes and Sleeping Bear Dunes National Lakeshores,32,48.98,1567.36
20161,1,1720,9780387908427,On conceptual modelling,16,47.4,758.4
20161,2,1721,9780803947528,Analytic mapping and geographic databases,20,48.98,979.6
20161,3,1722,9788750374176,Retsinformationsrådets betænkning om databaser med konkrete afgørelser,24,50.56,1213.44
20161,4,1723,9783642402340,Spatial and Temporal Databases,28,45.82,1282.96
20161,5,1724,9780130286529,Understanding relational database query languages,32,47.4,1516.8
20161,6,1725,9781849681575,Ejb 3 0 Database Persistence with Oracle Fusion Middleware 11g,12,48.98,587.76
20161,7,1726,9780077099749,Software Systems Development,16,50.56,808.96
20161,8,1727,9780080460048,Joe Celko's SQL for Smarties,20,45.82,916.4
20161,9,1728,9783540754732,Ontologies-based databases and information systems,24,47.4,1137.6
20161,10,1729,9781521257012,Designing Professional Database Management Systems Using Microsoft Access 2013 and 2016 and MySQL,28,48.98,1371.44
20162,1,1730,9780471578024,Enterprise database connectivity,17,47.4,805.8
20162,2,1731,9781580534697,Advanced database technology and design,21,48.98,1028.58
20162,3,1732,9780850664850,Building databases for global science,25,50.56,1264.0
20162,4,1733,9780201824599,"Relational database writings, 1991-1994",29,45.82,1328.78
20162,5,1734,9780892363612,Introduction to imaging,33,47.4,1564.2
20162,6,1735,9780387339146,Clinical Decision Support Systems,13,48.98,636.74
20162,7,1736,9780429352331,Electronic information systems in sci-tech libraries,17,50.56,859.52
20162,8,1737,9781430219521,Secrets Of The Oracle Database,21,45.82,962.22
20162,9,1738,9780072229813,Oracle Database 10g SQL,25,47.4,1185.0
20162,10,1739,9781621741350,Development and Analysis of Databases for the Intellectual System for Predicting the Structure-Property Dependence of Drug Compounds on the Basis of Artificial Immune Systems,29,48.98,1420.42
20163,1,1740,9780872877092,Issues in online database searching,18,47.4,853.2
20163,2,1741,9780792373872,System design,22,48.98,1077.56
20163,3,1742,9780134350936,Resource Pro with Literature Database,26,50.56,1314.56
20163,4,1743,9780134350950,Resource Pro with Literature Database,30,45.82,1374.6
20163,5,1744,9780429020575,Smart Healthcare Systems,34,47.4,1611.6
20163,6,1745,9781849686938,Managing Multimedia and Unstructured Data in the Oracle Database,14,48.98,685.72
20163,7,1746,9780932633293,Data Model Patterns,18,50.56,910.08
20163,8,1747,9780754611165,Scientific Information Systems,22,45.82,1008.04
20163,9,1748,9783642067952,Fuzzy Database Modeling of Imprecise and Uncertain Engineering Information,26,47.4,1232.4
20163,10,1749,9780819435903,Storage and retrieval for media databases 2000,30,48.98,1469.4
20164,1,1750,9783642245770,Advances in Databases,19,47.4,900.6
20164,2,1751,9780429453311,Enterprise Process Management Systems,23,48.98,1126.54
20164,3,1752,9781581135763,ISSS,27,50.56,1365.12
20164,4,1753,9780078227813,Filing and Computer Database Projects Workbook with CD-ROM,31,45.82,1420.42
20164,5,1754,9783540422655,Advances in databases,35,47.4,1659.0
20164,6,1755,9782760505377,Le développement de systèmes d'information,15,48.98,734.7
20164,7,1756,9780131377219,Comprehensive assurance & systems tool,19,50.56,960.64
20164,8,1757,9781591403845,Advances in fuzzy object-oriented databases,23,45.82,1053.86
20164,9,1758,9783642193576,Data Management and Query Processing in Semantic Web Databases,27,47.4,1279.8
20164,10,1759,9781604201185,"Security, audit and control features",31,48.98,1518.38
20165,1,1760,9780933332973,Thesaurus for SoyaScan database,20,47.4,948.0
20165,2,1761,9780128009567,Oracle Databases on Amazon Web Services,24,48.98,1175.52
20165,3,1762,9783642237805,Machine Learning And Knowledge Discovery In Databases,28,50.56,1415.68
20165,4,1763,9780819444165,Storage and retrieval for media databases 2002,32,45.82,1466.24
20165,5,1764,9780819439932,Storage and retrieval for media databases 2001,36,47.4,1706.4
20165,6,1765,9781591403753,Information Modeling Methods and Methodologies (Advanced Topics of Database Research) (Advanced Topics in Database Research),16,48.98,783.68
20165,7,1766,9780201558210,A guide toDB2,20,50.56,1011.2
20165,8,1767,9780738495514,Using Discontiguous Shared Segments And Xip2 Filesystems With Oracle Database 10g on Linux for IBM System Z,24,45.82,1099.68
20165,9,1768,9781423520528,Design and Implementation of a Database for an Integrated System for Daily Management in an Industrial and Commercial Organization,28,47.4,1327.2
20165,10,1769,9781696005470,SQL for Beginners,32,48.98,1567.36
20166,1,1770,9781721027057,Thermodynamic Database for the NdO(1. 5)-YO(1. 5)-YbO(1. 5)-ScO(1. 5)-ZrO2 System,16,47.4,758.4
20166,2,1771,9780078822896,"Oracle DBA handbook, 7.3 edition",20,48.98,979.6
20166,3,1772,9780080508665,Information Modeling and Relational Databases: From Conceptual Analysis to Logical Design (The Morgan Kaufmann Series in Data Management Systems),24,50.56,1213.44
20166,4,1773,9783642039720,Advances In Databases And Information Systems 13th East European Conference Adbis 2009 Riga Latvia September 710 2009 Proceedings,28,45.82,1282.96
20166,5,1774,9783540857129,Advances In Databases And Information Systems 12th East European Conference Adbis 2008 Pori Finland September 59 2008 Proceedings,32,47.4,1516.8
20166,6,1775,9780387141770,Chemreact10 with Infochem CD-ROM,12,48.98,587.76
20166,7,1776,9781423583349,Calibration of the Softcost-R Software Cost Model To the Space and Missile Systems Center (SMC) Software Database (SWDB),16,50.56,808.96
20166,8,1777,9783540145165,ChemReact32 with InfoChem CD-ROM,20,45.82,916.4
20166,9,1778,9783030850814,"New Trends in Database and Information Systems : ADBIS 2021 Short Papers, Doctoral Consortium and Workshops",24,47.4,1137.6
20166,10,1779,9783031429408,"New Trends in Database and Information Systems : ADBIS 2023 Short Papers, Doctoral Consortium and Workshops",28,48.98,1371.44
20167,1,1780,9781742446264,"How to Land a Top-Paying Computer Network Systems, and Database Administrators Job",17,47.4,805.8
20167,2,1781,9783031157424,"New Trends in Database and Information Systems : ADBIS 2022 Short Papers, Doctoral Consortium and Workshops",21,48.98,1028.58
20167,3,1782,9789048161829,Databases and Information Systems II,25,50.56,1264.0
20167,4,1783,9780818686764,"International Workshop on Multi-Media Data Base Management Systems: August 5-7, 1998 Dayton, Ohio",29,45.82,1328.78
20167,5,1784,9781583476727,"DB2 10. 1/10. 5 for Linux, UNIX, and Windows Database Administration",33,47.4,1564.2
20167,6,1785,9783540393900,Conceptual Modeling of Information Systems,13,48.98,636.74
20167,7,1786,9781575211398,Teach Yourself Active Web Database Programming in 21 Days,17,50.56,859.52
20167,8,1787,9780072263275,Hands-On Oracle Database 10g Express Edition for Linux,21,45.82,962.22
20167,9,1788,9780072263312,Hands-On Oracle Database 10g Express Edition for Windows,25,47.4,1185.0
20167,10,1789,9780071506748,Oracle Database 10g Linux Administration,29,48.98,1420.42
20168,1,1790,9781441938152,Multimedia Database Retrieval A Humancentered Approach,18,47.4,853.2
20168,2,1791,9780273602620,Data modelling for information systems,22,48.98,1077.56
20168,3,1792,9780718705626,LUCIS guide to EURONET-DIANE databases,26,50.56,1314.56
20168,4,1793,9781848168695,Fuzzy Preference Queries To Relational Databases,30,45.82,1374.6
20168,5,1794,9783110963236,World Databases in Geography and Geology,34,47.4,1611.6
20168,6,1795,9781299620193,Image Databases and Multi-Media Search,14,48.98,685.72
20168,7,1796,9780023717604,The database book,18,50.56,910.08
20168,8,1797,9781430210160,Expert Oracle Database 11g Administration,22,45.82,1008.04
20168,9,1798,9789812797988,Image Databases and Multi-Media Search,26,47.4,1232.4
20168,10,1799,9780942774092,Proven techniques for increasing database use,30,48.98,1469.4
20169,1,1800,9783790812558,Knowledge management in fuzzy databases,19,47.4,900.6
20169,2,1801,9781622753772,How Do I Use a Database?,23,48.98,1126.54
20169,3,1802,9781622753789,How Do I Use a Database?,27,50.56,1365.12
20169,4,1803,9781576760826,Implementing Databases in Oracle 9i,31,45.82,1420.42
20169,5,1804,9781605661896,Semantic mining technologies for multimedia databases,35,47.4,1659.0
20169,6,1805,9781484201947,Beginning Oracle Database 12c Administration,15,48.98,734.7
20169,7,1806,9780851422497,"Online management and marketing databases, 1989",19,50.56,960.64
20169,8,1807,9781590596036,The Concordance Database Manual (Expert's Voice),23,45.82,1053.86
20169,9,1808,9781782172123,Oracle Database 12c Security Cookbook,27,47.4,1279.8
20169,10,1809,9781137509857,Formulating Research Methods for Information Systems,31,48.98,1518.38
20170,1,1810,9781590590225,Expert Oracle9i database administration,20,47.4,948.0
20170,2,1811,9780596003548,Oracle Performance Tuning for Database Administrat,24,48.98,1175.52
20170,3,1812,9780898382570,Database machines and knowledge base machines,28,50.56,1415.68
20170,4,1813,9780071799317,Oracle Database 12c New Features,32,45.82,1466.24
20170,5,1814,9780072229479,Oracle Database 10g new features,36,47.4,1706.4
20170,6,1815,9780471532279,How to build business-wide databases,16,48.98,783.68
20170,7,1816,9781622753765,How Do I Use a Database?,20,50.56,1011.2
20170,8,1817,9780878148288,Effective Database Design for Geoscience Professionals,24,45.82,1099.68
20170,9,1818,9780124383807,Fundamentals of spatial information systems,28,47.4,1327.2
20170,10,1819,9780123820204,Database Modeling And Design Logical Design,32,48.98,1567.36
20171,1,1820,9781931777476,Effective Databases for Text & Document Management,16,47.4,758.4
20171,2,1821,9783540205470,Knowledge Management Systems,20,48.98,979.6
20171,3,1822,9789514430435,Catalog of INION bibliographical databases on social sciences,24,50.56,1213.44
20171,4,1823,9780871113122,Private file creation/database construction,28,45.82,1282.96
20171,5,1824,9780071614214,OCA Oracle database,32,47.4,1516.8
20171,6,1825,9780867292145,Data base directory,12,48.98,587.76
20171,7,1826,9783540365969,Semantics in databases,16,50.56,808.96
20171,8,1827,9783642720345,Knowledge Engineering,20,45.82,916.4
