store_id,product_id,product_barcode,product_name,stock_qty,safety_stock_qty
2,1058,9780632033188,Relational Database Design (Information Systems Series),30,6
1,1059,9780132446662,Oracle database administration on UNIX systems,113,22
2,1059,9780132446662,Oracle database administration on UNIX systems,35,7
1,1060,9783642327407,Advances In Databases And Information Systems,120,24
2,1060,9783642327407,Advances In Databases And Information Systems,40,8
1,1061,9780792381297,Logics for databases and information systems,127,25
2,1061,9780792381297,Logics for databases and information systems,45,9
1,1062,9780849386893,Manufacturing databases and computer integrated systems,134,26
2,1062,9780849386893,Manufacturing databases and computer integrated systems,50,10
1,1063,9780130899514,Database Management Systems Handbook 2001sup,141,28
2,1063,9780130899514,Database Management Systems Handbook 2001sup,55,11
1,1064,9780070599857,Database Management Systems Revised Beta Edition,148,29
2,1064,9780070599857,Database Management Systems Revised Beta Edition,60,12
1,1065,9789993822387,Database Parallel Distributes System/Ch 28951,155,31
2,1065,9789993822387,Database Parallel Distributes System/Ch 28951,65,13
1,1066,9780160629341,Common-Cause Failure Database and Analysis System,162,32
2,1066,9780160629341,Common-Cause Failure Database and Analysis System,70,14
1,1067,9783540483977,Fundamentals of relational database management systems,169,33
2,1067,9783540483977,Fundamentals of relational database management systems,75,15
1,1068,9780662241355,Northdat,176,35
2,1068,9780662241355,Northdat,80,16
1,1069,9780071824286,Oracle Database 12c Security,183,36
2,1069,9780071824286,Oracle Database 12c Security,85,17
1,1070,9783319440651,New Trends in Databases and Information Systems,190,38
2,1070,9783319440651,New Trends in Databases and Information Systems,90,18
1,1071,9780201581775,Spreadsheet and database cases for information systems,197,39
2,1071,9780201581775,Spreadsheet and database cases for information systems,95,19
1,1072,9780077093754,Information systems development,24,5
2,1072,9780077093754,Information systems development,100,20
1,1073,9781604209495,Database Audit Program,31,6
2,1073,9781604209495,Database Audit Program,105,21
1,1074,9781558282162,C++ database development,38,7
2,1074,9781558282162,C++ database development,110,22
1,1075,9780471554622,"Conceptual modeling, databases, and CASE",45,9
2,1075,9780471554622,"Conceptual modeling, databases, and CASE",115,23
1,1076,9781430265566,Beginning Oracle SQL: For Oracle Database 12c,52,10
2,1076,9781430265566,Beginning Oracle SQL: For Oracle Database 12c,120,24
1,1077,9783030567712,Computer Vision for X-Ray Testing,59,11
2,1077,9783030567712,Computer Vision for X-Ray Testing,125,25
1,1078,9781586036072,Data Access in Workflow Management Systems (Dissertations in Database and Information Systems-Infix) (Dissertations in Database and Information Systems-Infix),66,13
2,1078,9781586036072,Data Access in Workflow Management Systems (Dissertations in Database and Information Systems-Infix) (Dissertations in Database and Information Systems-Infix),130,26
1,1079,9780557739646,Accounting Database Design and T-SQL Reporting,73,14
2,1079,9780557739646,Accounting Database Design and T-SQL Reporting,135,27
1,1080,9780872587793,Aha Integrated Delivery Network Database,80,16
2,1080,9780872587793,Aha Integrated Delivery Network Database,140,28
1,1081,9780119840339,Harmonized System Commodity Database,87,17
2,1081,9780119840339,Harmonized System Commodity Database,145,29
1,1082,9781519343048,Developer's Guide to Database Management Systems,94,18
2,1082,9781519343048,Developer's Guide to Database Management Systems,150,30
1,1083,9781608459230,Query Optimization in Relational Database Management Systems,101,20
2,1083,9781608459230,Query Optimization in Relational Database Management Systems,155,31
1,1084,9783486279610,DAGS--database management system generic support,108,21
2,1084,9783486279610,DAGS--database management system generic support,160,32
1,1085,9781614991618,Databases and information systems VII,115,23
2,1085,9781614991618,Databases and information systems VII,165,33
1,1086,9789211003420,Providing access to United Nations databases,122,24
2,1086,9789211003420,Providing access to United Nations databases,170,34
1,1087,9781461556992,Database Recovery,129,25
2,1087,9781461556992,Database Recovery,175,35
1,1088,9780201788990,Multimedia databases,136,27
2,1088,9780201788990,Multimedia databases,180,36
1,1089,9781558604636,The Object database standard,143,28
2,1089,9781558604636,The Object database standard,185,37
1,1090,9780792381921,Database recovery,150,30
2,1090,9780792381921,Database recovery,190,38
1,1091,9780921836582,Advances in database and expert systems,157,31
2,1091,9780921836582,Advances in database and expert systems,195,39
1,1092,9780792378488,Research advances in database and information systems security,164,32
2,1092,9780792378488,Research advances in database and information systems security,20,5
1,1093,9780918212955,Communicating with legal databases,171,34
2,1093,9780918212955,Communicating with legal databases,25,5
1,1094,9780818676628,Seventh International Workshop on Database and Expert Systems Applications,178,35
2,1094,9780818676628,Seventh International Workshop on Database and Expert Systems Applications,30,6
1,1095,9783709175583,Database and Expert Systems Applications,185,37
2,1095,9783709175583,Database and Expert Systems Applications,35,7
1,1096,9783540520597,Engineering Databases,192,38
2,1096,9783540520597,Engineering Databases,40,8
1,1097,9781280108730,The Accuracy of spatial databases,199,39
2,1097,9781280108730,The Accuracy of spatial databases,45,9
1,1098,9783319117812,Multimedia database retrieval,26,5
2,1098,9783319117812,Multimedia database retrieval,50,10
1,1099,9783662118092,Fuzzy database modeling,33,6
2,1099,9783662118092,Fuzzy database modeling,55,11
1,1100,9782921173087,Natural language interfaces,40,8
2,1100,9782921173087,Natural language interfaces,60,12
1,1101,9781136404849,Evaluating information systems,47,9
2,1101,9781136404849,Evaluating information systems,65,13
1,1102,9781559389112,Advances in Databases and Artificial Intelligence,54,10
2,1102,9781559389112,Advances in Databases and Artificial Intelligence,70,14
1,1103,9781282089600,Extending the frontiers,61,12
2,1103,9781282089600,Extending the frontiers,75,15
1,1104,9780071604598,Oracle database 11g,68,13
2,1104,9780071604598,Oracle database 11g,80,16
1,1105,9780938862871,R: Base System V,75,15
2,1105,9780938862871,R: Base System V,85,17
1,1106,9783319296579,Recommender Systems,82,16
2,1106,9783319296579,Recommender Systems,90,18
1,1107,9780792380870,Parallel and distributed information sytems,89,17
2,1107,9780792380870,Parallel and distributed information sytems,95,19
1,1108,9783540483090,Database and Expert Systems Applications,96,19
2,1108,9783540483090,Database and Expert Systems Applications,100,20
1,1109,9780134667720,Integrating knowledge-based and database management systems,103,20
2,1109,9780134667720,Integrating knowledge-based and database management systems,105,21
1,1110,9780113308712,Database Modelling (Business Systems Development with SSADM),110,22
2,1110,9780113308712,Database Modelling (Business Systems Development with SSADM),110,22
1,1111,9780471504542,Microcomputers and Databases in Accounting Information Systems,117,23
2,1111,9780471504542,Microcomputers and Databases in Accounting Information Systems,115,23
1,1112,9781685549794,Essentials of Database Management System Volume-II,124,24
2,1112,9781685549794,Essentials of Database Management System Volume-II,120,24
1,1113,9783638799621,Enhanced Active Databases for Federated Information Systems,131,26
2,1113,9783638799621,Enhanced Active Databases for Federated Information Systems,125,25
1,1114,9783319018638,New Trends in Databases and Information Systems,138,27
2,1114,9783319018638,New Trends in Databases and Information Systems,130,26
1,1115,9781985210059,New Trends in Databases and Information Systems,145,29
2,1115,9781985210059,New Trends in Databases and Information Systems,135,27
1,1116,9781505334173,Introduction to Database Management Systems on MTS,152,30
2,1116,9781505334173,Introduction to Database Management Systems on MTS,140,28
1,1117,9781723489181,Windshear Database for Forward-Looking Systems Certification,159,31
2,1117,9781723489181,Windshear Database for Forward-Looking Systems Certification,145,29
1,1118,9781723589775,New Trends in Databases and Information Systems,166,33
2,1118,9781723589775,New Trends in Databases and Information Systems,150,30
1,1119,9781479399369,Integrated Three Heterogeneous Multi-Database Information Systems,173,34
2,1119,9781479399369,Integrated Three Heterogeneous Multi-Database Information Systems,155,31
1,1120,9783642325175,New Trends In Databases And Information Systems,180,36
2,1120,9783642325175,New Trends In Databases And Information Systems,160,32
1,1121,9780072324150,Database Management Systems with Student CD-ROM,187,37
2,1121,9780072324150,Database Management Systems with Student CD-ROM,165,33
1,1122,9780558640903,Accounting Information Systems & Modern Database Management,194,38
2,1122,9780558640903,Accounting Information Systems & Modern Database Management,170,34
1,1123,9780894353352,Database machines and decision support systems,21,5
2,1123,9780894353352,Database machines and decision support systems,175,35
1,1124,9780471890669,"Strategic planning, systems analysis, and database design",28,5
2,1124,9780471890669,"Strategic planning, systems analysis, and database design",180,36
1,1125,9780471508038,OS/2 Database Manager,35,7
2,1125,9780471508038,OS/2 Database Manager,185,37
1,1126,9780582844384,Database Management,42,8
2,1126,9780582844384,Database Management,190,38
1,1127,9781118135532,Oracle database performance and scalability,49,9
2,1127,9781118135532,Oracle database performance and scalability,195,39
1,1128,9783642330735,Advances on Databases and Information Systems,56,11
2,1128,9783642330735,Advances on Databases and Information Systems,20,5
1,1129,9783642039737,Advances in Databases and Information Systems,63,12
2,1129,9783642039737,Advances in Databases and Information Systems,25,5
1,1130,9783030184742,Analysis and Data-Based Reconstruction of Complex Nonlinear Dynamical Systems,70,14
2,1130,9783030184742,Analysis and Data-Based Reconstruction of Complex Nonlinear Dynamical Systems,30,6
1,1131,9781447156000,Concise Guide to Databases Undergraduate Topics in Computer Science,77,15
2,1131,9781447156000,Concise Guide to Databases Undergraduate Topics in Computer Science,35,7
1,1132,9780028007502,101 Database Exercises,84,16
