stock_in_id,line_no,product_id,product_barcode,product_name,quantity,unit_cost,line_amount
30144,2,1911,9789810243104,Advances in multimedia and databases for the new century,27,50.56,1365.12
30144,3,1912,9783540632382,Advances in spatial databases,32,47.4,1516.8
30144,4,1913,9781928914129,Thesaurus for SoyaScan database of soybeans and soyfoods,37,48.98,1812.26
30144,5,1914,9780367693534,Blockchain for Healthcare Systems,17,50.56,859.52
30144,6,1915,9783030476786,Computer Information Systems and Industrial Management,22,47.4,1042.8
30144,7,1916,9780894350184,Planning for data base systems,27,48.98,1322.46
30144,8,1917,9783540313519,Constraint-Based Mining and Inductive Databases,32,50.56,1617.92
30144,9,1918,9783540231080,Knowledge discovery in databases,37,47.4,1753.8
30144,10,1919,9780387356587,Semantic Issues in E-Commerce Systems,17,48.98,832.66
30145,1,1920,9783540423010,Advances in spatial and temporal databases,19,48.98,930.62
30145,2,1921,9780596522193,Oracle PL/SQL Programming,24,50.56,1213.44
30145,3,1922,9781003338123,Engineering Agile Big-Data Systems,29,47.4,1374.6
30145,4,1923,9783540190745,Advances in database theory - EDBT'88,34,48.98,1665.32
30145,5,1924,9783642160912,Objects and databases,14,50.56,707.84
30145,6,1925,9783540208969,Database programming languages,19,47.4,900.6
30145,7,1926,9781449307226,DNS and BIND cookbook,24,48.98,1175.52
30145,8,1927,9783598110016,"Libraries, Information Centers and Databases in Biomedical Sciences",29,50.56,1466.24
30145,9,1928,9798717215176,Big Data : a Complete Guide to the Basic Concepts,34,47.4,1611.6
30145,10,1929,9783662192375,MFDBS 91,14,48.98,685.72
30146,1,1930,9781489981387,Information Systems Development,20,48.98,979.6
30146,2,1931,9780868044095,The Generation and management of small scale databases,25,50.56,1264.0
30146,3,1932,9780818644214,Multidatabase systems,30,47.4,1422.0
30146,4,1933,9780534116705,Four software tools,35,48.98,1714.3
30146,5,1934,9780080470641,Implementing database security and auditing,15,50.56,758.4
30146,6,1935,9780596102463,Backup & Recovery,20,47.4,948.0
30146,7,1936,9781461562467,Uncertainty management in information systems,25,48.98,1224.5
30146,8,1937,9783598107573,"Libraries, information centers and databases in science and technology",30,50.56,1516.8
30146,9,1938,9783642069123,Distributed event-based systems,35,47.4,1659.0
30146,10,1939,9780071833547,Oracle Database Cloud Cookbook with Oracle Enterprise Manager 13c Cloud Control,15,48.98,734.7
30147,1,1950,9781590598993,Pro Oracle Spatial for Oracle database 11g,22,48.98,1077.56
30147,2,1951,9780077093266,Uncertainty in Information Systems,27,50.56,1365.12
30147,3,1952,9780387544144,Advances in spatial databases,32,47.4,1516.8
30147,4,1953,9780738418872,Ims Version 7 High Availability Large Database Guide,37,48.98,1812.26
30147,5,1954,9780442235833,IMS (DL/I) data-base organization and performance,17,50.56,859.52
30147,6,1955,9780833012036,A Common-format database for modeling strategic communications,22,47.4,1042.8
30147,7,1956,9781590594513,Expert Oracle Database 10g Administration (Expert's Voice),27,48.98,1322.46
30147,8,1957,9780738427393,Using IMS data management tools for fast path databases,32,50.56,1617.92
30147,9,1958,9783642037924,Database programming languages,37,47.4,1753.8
30147,10,1959,9783540448198,Multimedia Databases and Image Communication,17,48.98,832.66
30148,1,1960,9781259837197,Oracle Database 12c Release 2 new features,19,48.98,930.62
30148,2,1961,9783319034096,Data Analysis And Pattern Recognition In Multiple Databases,24,50.56,1213.44
30148,3,1962,9789529844227,The European Forest Institute's databases and information services,29,47.4,1374.6
30148,4,1963,9780072231304,Effective Oracle Database 10g security by design,34,48.98,1665.32
30148,5,1964,9788185460314,Soil-climatic database for crop planning in India,14,50.56,707.84
30148,6,1965,9780946075669,AIRGUIDE,19,47.4,900.6
30148,7,1966,9780130834171,Configuring and tuning databases on the Solaris platform,24,48.98,1175.52
30148,8,1967,9783528047764,Programmierung des OS/2 Extended Edition Database Manager,29,50.56,1466.24
30148,9,1968,9780818600425,Engineering design applications,34,47.4,1611.6
30148,10,1969,9780387198125,Formal methods in databases and software engineering,14,48.98,685.72
30149,1,1970,9781555583293,Oracle database programming using Java and Web Services,20,48.98,979.6
30149,2,1971,9780910965057,Environment online,25,50.56,1264.0
30149,3,1972,9783540440802,Database programming languages,30,47.4,1422.0
30149,4,1973,9780071591027,OCA Oracle Database 11g,35,48.98,1714.3
30149,5,1974,9780071493697,Oracle database 11g PL/SQL programming workbook,15,50.56,758.4
30149,6,1975,9780198552116,Crystallographic computing 3,20,47.4,948.0
30149,7,1976,9780367074623,Introduction to Private Cloud Databases Using Oracle Exadata,25,48.98,1224.5
30149,8,1977,9783319346304,Information System Development,30,50.56,1516.8
30149,9,1978,9780844292946,Languages of the World,35,47.4,1659.0
30149,10,1979,9783540408888,Advances in Information Systems,15,48.98,734.7
30150,1,1980,9780818684982,1983 IEEE Computer Society Workshop on Computer Architecture for Pattern Analysis and Image Database Management,21,48.98,1028.58
30150,2,1981,9781306811125,Mapreduce Design Patterns,26,50.56,1314.56
30150,3,1982,9780071498135,Microsoft SQL Server 2008 high availability with clustering & database mirroring,31,47.4,1469.4
30150,4,1983,9780470395127,OCA,36,48.98,1763.28
30150,5,1984,9780905984704,Non-bibliographic online databases,16,50.56,808.96
30150,6,1985,9783540733898,Data management,21,47.4,995.4
30150,7,1986,9781583474372,IBM DB2 for Z/OS,26,48.98,1273.48
30150,8,1987,9780819431271,Storage and retrieval for image and video databases VII,31,50.56,1567.36
30150,9,1988,9783540637929,Deductive and object-oriented databases,36,47.4,1706.4
30150,10,1989,9783642260636,Intelligent systems for knowledge management,16,48.98,783.68
30151,1,2000,9780912176239,Personal filing systems,19,48.98,930.62
30151,2,2001,9780131007710,DB2 Universal Database for OS/390 v7.1 Application Certification Guide,24,50.56,1213.44
30151,3,2002,9780471352846,Visual Introduction to Qsl + Database Management 2e Set,29,47.4,1374.6
30151,4,2003,9780071850094,Oracle SQL Developer Data Modeler for Database Design Mastery,34,48.98,1665.32
30151,5,2004,9780136942672,The practitioner's blueprint for logical and physical database design,14,50.56,707.84
30151,6,2005,9780131999022,Design analysis and performance evaluation methodologies for database computers,19,47.4,900.6
30151,7,2006,9781484243206,Oracle DBA Mentor: Succeeding as an Oracle Database Administrator,24,48.98,1175.52
30151,8,2007,9781556530258,A guide to special collections in the OCLC database,29,50.56,1466.24
30151,9,2008,9780946075393,A subject analysis of the AIVC's bibliographic database - AIRBASE,34,47.4,1611.6
30151,10,2009,9780933641457,Profitable retailing using relationship and database marketing,14,48.98,685.72
30152,1,2010,9783540692690,Database theory,20,48.98,979.6
30152,2,2011,9781032104409,Smart and Intelligent Systems,25,50.56,1264.0
30152,3,2012,9781439841785,Machine Learning And Knowledge Discovery For Engineering Systems Health Management,30,47.4,1422.0
30152,4,2013,9781880785027,A parent's guide to the ERIC database,35,48.98,1714.3
30152,5,2014,9789679310535,NLG-SEA directory,15,50.56,758.4
30152,6,2015,9780071768856,Oracle database 11g & MySQL 5.6 developer handbook,20,47.4,948.0
30152,7,2016,9780070346789,Datacasting,25,48.98,1224.5
30152,8,2017,9780071819978,OCP Upgrade to Oracle Database 12c Exam Guide,30,50.56,1516.8
30152,9,2018,9780071752084,Oracle database 11g release 2 high availability,35,47.4,1659.0
30152,10,2019,9780071828680,OCP Oracle Database 12c Advanced Administration Exam Guide,15,48.98,734.7
30153,1,2020,9780273017738,Structured systems development techniques,21,48.98,1028.58
30153,2,2021,9780910965149,The Online 100,26,50.56,1314.56
30153,3,2022,9781591400417,Web-enabled systems integration,31,47.4,1469.4
30153,4,2023,9780792377023,Multilevel secure transaction processing,36,48.98,1763.28
30153,5,2024,9780894350207,The entity-relationship approach to logical data base design,16,50.56,808.96
30153,6,2025,9780080499543,Atomic transactions,21,47.4,995.4
30153,7,2026,9780452256514,The computer phone book,26,48.98,1273.48
30153,8,2027,9781544676517,Easy Guide,31,50.56,1567.36
30153,9,2028,9783540759867,Database programming languages,36,47.4,1706.4
30153,10,2029,9788272185892,Norsk vitenskapsindeks,16,48.98,783.68
30154,1,2030,9781719384698,Component-Level Electronic-Assembly Repair (CLEAR) Analysis of the Problem Reporting and Corrective Action (PRACA) Database of the International Space Station on-Orbit Electrical Systems,22,48.98,1077.56
30154,2,2031,9781423506911,"Analysis and Prototyping of the United States Marine Corps Total Force Administration System (TFAS), Echelon II - A Web Enabled Database for the Small Unit Leader",27,50.56,1365.12
30154,3,2032,9781590472071,SAS/ACCESS 9.1 Interface to Relational Databases,32,47.4,1516.8
30154,4,2033,9781498764797,"Human Capital Systems, Analytics, and Data Mining",37,48.98,1812.26
30154,5,2034,9780077090760,Distributed information systems,17,50.56,859.52
30154,6,2035,9783540709602,"Semantic Web, Ontologies and Databases",22,47.4,1042.8
30154,7,2036,9780387119625,Discovery and representation of causal relationships from a large time-oriented clinical database,27,48.98,1322.46
30154,8,2037,9783540418269,The World Wide Web and databases,32,50.56,1617.92
30154,9,2038,9780769529127,24th British National Conference on Databases,37,47.4,1753.8
30154,10,2039,9781681734972,Data Management in Machine Learning Systems,17,48.98,832.66
30155,1,2050,9789282646694,The Development of databases on education and training in Europe,20,48.98,979.6
30155,2,2051,9783540425878,Multimedia databases and image communication,25,50.56,1264.0
30155,3,2052,9783642138171,Scientific and statistical database management,30,47.4,1422.0
30155,4,2053,9780071496827,OCP Oracle database 11g,35,48.98,1714.3
30155,5,2054,9783642223518,Scientific and Statistical Database Management,15,50.56,758.4
30155,6,2055,9780735611337,MCSE Training Kit,20,47.4,948.0
30155,7,2056,9780894350436,Data Base Techniques,25,48.98,1224.5
30155,8,2057,9780071816533,Oracle Nosql Database Realtime Big Data Management For The Enterprise,30,50.56,1516.8
30155,9,2058,9783540319047,Advances in spatial and temporal databases,35,47.4,1659.0
30155,10,2059,9783642312359,Scientific and Statistical Database Management,15,48.98,734.7
30156,1,2060,9780130198488,DB2 Universal Database for OS/390,21,48.98,1028.58
30156,2,2061,9783642271564,Database Theory And Application Bioscience And Biotechnology International Conferences Proceedings,26,50.56,1314.56
30156,3,2062,9781430248361,Rman Recipes For Oracle Database 12c A Problemsolution Approach,31,47.4,1469.4
30156,4,2063,9780914768449,Micromanual for Casual Users of National Library of Medicine Databases,36,48.98,1763.28
30156,5,2064,9780712331067,Cartographic and remote-sensing digital databases in the United Kingdom,16,50.56,808.96
30156,6,2065,9798561614989,Latest Exam Workbook on SAP Certified Technology Ass0ciate System Admin Oracle Database with Netweaver 7. 0 (sap C_ Tadm51702 Exam) Questions and Answers,21,47.4,995.4
30156,7,2066,9780889870628,CMEC database for educational software =,26,48.98,1273.48
30156,8,2067,9780835223201,"Religious & inspirational books & serials in print, 1987",31,50.56,1567.36
30156,9,2068,9783662468395,Enabling Real-Time Business Intelligence,36,47.4,1706.4
30156,10,2069,9780387250267,Information systems development,16,48.98,783.68
30157,1,2070,9783642158377,Privacy in statistical databases,22,48.98,1077.56
30157,2,2071,9781402053238,Enterprise information systems VII,27,50.56,1365.12
30157,3,2072,9780975914649,Developing web-enabled decision support systems,32,47.4,1516.8
30157,4,2073,9781484245910,Dynamic Oracle Performance Analytics,37,48.98,1812.26
30157,5,2074,9783642534409,Handbook on Data Management in Information Systems,17,50.56,859.52
30157,6,2075,9789187246418,Information databases in the field of transportation and traffic,22,47.4,1042.8
30157,7,2076,9783642029820,Advances in Spatial and Temporal Databases,27,48.98,1322.46
30157,8,2077,9781560240372,Women Online,32,50.56,1617.92
30157,9,2078,9780662253549,Enhancing the forest soils mapping database for northern Ontario,37,47.4,1753.8
30157,10,2079,9781560240532,Women online,17,48.98,832.66
30158,1,2080,9780538910286,"Data Base Systems, Management and Design",19,48.98,930.62
30158,2,2081,9781599946603,Output delivery system,24,50.56,1213.44
30158,3,2082,9780309071918,Enhancing data systems to improve the quality of cancer care,29,47.4,1374.6
30158,4,2083,9780585320908,Information Retrieval Systems,34,48.98,1665.32
30158,5,2084,9781489996701,Secure data management in decentralized systems,14,50.56,707.84
30158,6,2085,9780306470295,Semantic models for multimedia database searching and browsing,19,47.4,900.6
30158,7,2086,9783790824674,Knowledge Management in Fuzzy Databases Studies in Fuzziness and Soft Computing,24,48.98,1175.52
30158,8,2087,9780312210182,Transaction management,29,50.56,1466.24
30158,9,2088,9780387346298,Multimedia Database Retrieval:: A Human-Centered Approach (Signals and Communication Technology),34,47.4,1611.6
30158,10,2089,9781856046275,Understanding Data and Information Systems for Recordkeeping,14,48.98,685.72
30159,1,2100,9780939274000,Creating and planning the corporate data base system project,21,48.98,1028.58
30159,2,2101,9781883001469,Information collection,26,50.56,1314.56
30159,3,2102,9781583470800,"DB2 9 for Linux, UNIX, and Windows advanced database administration",31,47.4,1469.4
30159,4,2103,9781886733947,Astronomical data analysis software and systems VIII,36,48.98,1763.28
30159,5,2104,9780080491035,Database Modeling with Microsoft Visio for Enterprise Architects,16,50.56,808.96
30159,6,2105,9781498752701,Big Data Systems,21,47.4,995.4
30159,7,2106,9783662456866,Physiological Computing Systems,26,48.98,1273.48
30159,8,2107,9781466570672,Computational System Design in R,31,50.56,1567.36
30159,9,2108,9780946818013,ArchitectureDatabase on DIALOG,36,47.4,1706.4
30159,10,2109,9781461561637,Multimedia Information Retrieval,16,48.98,783.68
30160,1,2110,9780138901950,Designing enterprise client/server systems,22,48.98,1077.56
30160,2,2111,9780333197394,Fundamentals of Data Base Systems,27,50.56,1365.12
30160,3,2112,9788981820299,Konggan chŏngbo deitʻŏbeisŭ kuchʻuk ŭl wihan sirhŏm yŏnʼgu =,32,47.4,1516.8
30160,4,2113,9781136034176,Expanding a Digital Content Management System,37,48.98,1812.26
30160,5,2114,9780071705349,Oracle Database 10g XML and SQL,17,50.56,859.52
30160,6,2115,9781000221930,Data Security in Internet of Things Based RFID and WSN Systems Applications,22,47.4,1042.8
30160,7,2116,9780961866624,"Programming in your words, expert or novice",27,48.98,1322.46
30160,8,2117,9789264047600,The OECD STAN Database for Industrial Analysis 1975-1994,32,50.56,1617.92
30160,9,2118,9783540662471,Advances in spatial databases,37,47.4,1753.8
