source_query_category,source_query,title,isbn,authors,publisher,publish_year,publish_date_raw,page_count,language,category_name,unit,suggested_unit_price,status,openlibrary_key
计算机,database systems,R. Base Systems V (Students Software for Casebook for Database Processing/Code 13-4886),9780024066930,John C. & Spence J. Wayne Windsor,Sra,1988,,,eng,计算机,本,79.0,onsale,/works/OL9297287W
计算机,database systems,"Similarity Search in High-Dimensional Vector Spaces (Dissertations in Database and Information Systems, 74)",9781586031770,Roger Weber,Ios Pr Inc,2001,,210,eng,计算机,本,79.0,onsale,/works/OL3674990W
计算机,database systems,"Databases, Information Systems, and Peer-To-Peer Computing",9783540318385,Wee Siong Ng; Beng Chin Ooi; Aris Ouksel; Claudio Sartori,"Springer London, Limited",2005,,,eng,计算机,本,79.0,onsale,/works/OL27333605W
计算机,database systems,The soil and terrain database for northeastern Africa,9789251040782,Food and Agriculture Organization of the United Nations,FAO,1998,,,,计算机,本,79.0,onsale,/works/OL44882289W
计算机,database systems,Plant Names In Botanical Databases (Plant taxonomic database standards),9780913196625,F. A. Bisby,Hunt Inst for Botanical,2004,,30,eng,计算机,本,79.0,onsale,/works/OL9625405W
计算机,database systems,R&D database handbook,9780914993070,Robert L. Davidson,Technical Insights,1984,,203,eng,计算机,本,79.0,onsale,/works/OL22822445W
计算机,database systems,Machine Learning and Knowledge Discovery in Databases,9783662448441,Toon Calders; Floriana Esposito; Eyke Hüllermeier; Rosa Meo,Springer,2014,,749,eng,计算机,本,79.0,onsale,/works/OL20713980W
计算机,database systems,Beginning VB 2005 Databases,9781430203957,James Huddleston; Ranga Raghuram; Scott Allen; Syed Fahad Gilani; Jacob Hammer Pedersen,Apress,2007,,491,eng,计算机,本,79.0,onsale,/works/OL19830283W
计算机,database systems,Intelligent multimedia databases,9780130311887,"Chorafas, Dimitris N.",PTR Prentice Hall,1994,,361,eng,计算机,本,79.0,onsale,/works/OL1640395W
计算机,database systems,Introduction to client/server systems,9780471577744,Paul E. Renaud,Wiley,1993,,465,eng,计算机,本,79.0,onsale,/works/OL3234319W
计算机,database systems,Methods and innovations for multimedia database content management,9781466617919,Shu-Ching Chen; Mei-Ling Shyu,IGI Global,2012,,362,eng,计算机,本,79.0,onsale,/works/OL16499247W
计算机,database systems,Oracle Database 10g Linux Administration,9780072230536,Edward Whalen,McGraw-Hill Osborne Media,2005,,465,eng,计算机,本,79.0,onsale,/works/OL282911W
计算机,database systems,Advances in databases,9783540677437,Brian Lings,"Springer London, Limited",2000,,227,eng,计算机,本,79.0,onsale,/works/OL16989150W
计算机,database systems,Using a Distributed Object-Oriented Database Management System in Support of a High-Speed Network Intrusion Detection System Data Repository,9781423529101,,Storming Media,2001,,,eng,计算机,本,79.0,onsale,/works/OL11847330M
计算机,database systems,Online Systems for Physicians and Medical Professionals,9781878487445,Harley Bjelland,Practice Management Information,1992,,195,eng,计算机,本,79.0,onsale,/works/OL3460641W
计算机,database systems,How Do I Use a Database?,9781622753741,Laura La Bella; Jeanne Nagle,Rosen Publishing Group,2014,,,eng,计算机,本,79.0,onsale,/works/OL28369081W
计算机,database systems,Transaction Processing,9783319122915,Seppo Sippu; Eljas Soisalon-Soininen,"Springer London, Limited",2014,,408,eng,计算机,本,79.0,onsale,/works/OL20731995W
计算机,database systems,Image databases and multi-media search,9789810233273,Ramesh Jain,World Scientific,1997,,323,eng,计算机,本,79.0,onsale,/works/OL19234470W
计算机,database systems,Advances in databases,9783540439059,Barry Eaglestone; Alexandra Poulovassilis,Springer,2002,,199,eng,计算机,本,79.0,onsale,/works/OL16965392W
计算机,database systems,"Infusionsoft Guide : Bring the Whole Database, Marketing and Website Together in One Cohesive System",9798731581516,Nathanael Atthowe,Independently Published,2021,,,eng,计算机,本,79.0,onsale,/works/OL36280940W
计算机,database systems,Ontologies-Based Databases and Information Systems,9783540754749,Martine Collard,"Springer London, Limited",2007,,,eng,计算机,本,79.0,onsale,/works/OL26466768W
计算机,database systems,Distributed multimedia database technologies,9780203009338,Harald Kosch,Taylor and Francis,2003,,258,eng,计算机,本,79.0,onsale,/works/OL8636793W
计算机,database systems,"INFOPLEX, research in a high-performance database computer",9781378999943,Stuart E. Madnick,"Center for Information Systems Research, Sloan School of Management, Massachusetts Institute of Technology",1986,,10,eng,计算机,本,79.0,onsale,/works/OL7001489W
计算机,database systems,Flexible query answering systems,9783031429347,Troels Andreasen; Henrik Legind Larsen,Physica-Verlag,1997,,290,eng,计算机,本,79.0,onsale,/works/OL19222602W
计算机,database systems,Multiagent Systems,9781000078022,Magdi S. Mahmoud,Taylor & Francis Group,2020,,400,eng,计算机,本,79.0,onsale,/works/OL20753520W
计算机,database systems,Emerging Trends in Database and Knowledge-Base Machines,9780818665509,Mahdi Abdelguerfi; S. H. Lavington,IEEE Computer Society Press,1995,,,,计算机,本,79.0,onsale,/works/OL9735827M
计算机,database systems,Database for planning and monitoring of basic minimum services,9788185542447,K. H. Rao,National Institute of Rural Development,1998,,148,eng,计算机,本,79.0,onsale,/works/OL18279977W
计算机,database systems,Maintaining information systems inorganizations,9780471919698,E. Burton Swanson; E.Burton Swanson; Cynthia Mathis Beath,Wiley,1989,,255,eng,计算机,本,79.0,onsale,/works/OL4782161W
计算机,database systems,Knowledge and systems science,9781138033795,Yoshiteru Nakamori,CRC Press,2013,,242,eng,计算机,本,79.0,onsale,/works/OL23286439W
计算机,database systems,Online Bibliographic Databases,9780810305304,J. L. Hall,Gale Group,1983,,383,eng,计算机,本,79.0,onsale,/works/OL9179463W
计算机,database systems,Artificial intelligence in databases and information systems (DS-3),9780444886453,IFIP TC2/TC8/WG2.6/WG8.1 Working Conference on the Role of Artificial Intelligence in Databases and Information Systems,North-Holland,1990,,583,eng,计算机,本,79.0,onsale,/works/OL4810150W
计算机,database systems,World weapon database,9780669117981,Randall Forsberg,Lexington Books,1986,,,eng,计算机,本,79.0,onsale,/works/OL18871532W
计算机,database systems,Distributed database technology,9780850122268,PA Computers and Telecommunications (Firm),NCC Publications,1979,,123,eng,计算机,本,79.0,onsale,/works/OL6408668W
计算机,database systems,Advanced Database Techniques,9780262631075,Daniel Martin,MIT Press,1986,,402,eng,计算机,本,79.0,onsale,/works/OL20995395W
计算机,database systems,Oracle Database Appliance,9780071827447,Ravi Sharma,McGraw-Hill Education,2014,,384,eng,计算机,本,79.0,onsale,/works/OL25155322W
计算机,database systems,A Course in In-Memory Data Management,9783642552717,Hasso Plattner,Imprint: Springer,2013,,335,eng,计算机,本,79.0,onsale,/works/OL19838335W
计算机,database systems,Online Bibliographic Databases,9780810320802,James L. Hall; Marjorie J. Brown,Gale Group,1986,,509,eng,计算机,本,79.0,onsale,/works/OL28777084W
计算机,database systems,Medical Image Databases,9781461555537,Stephen T. C. Wong,Springer US,1998,,398,eng,计算机,本,79.0,onsale,/works/OL19887192W
计算机,database systems,Databases in Systematics (SYSTEMATICS ASSOCIATION SPECIAL VOLUME),9780120530403,F. A. Bisby,Published for the Systematics Association by Academic Press,1984,,329,eng,计算机,本,79.0,onsale,/works/OL18822105W
计算机,database systems,Modern Database Management,9780134792279,Jeff Hoffer; Ramesh Venkataraman; Heikki Topi,Pearson Education (US),2018,,756,eng,计算机,本,79.0,onsale,/works/OL37476955W
计算机,database systems,The Linux database,9781558284913,Fred Butzen,MIS Press,1997,,561,eng,计算机,本,79.0,onsale,/works/OL2619440W
计算机,database systems,Web database primer plus,9781571690708,Piroz Mohseni,Waite Group Press,1996,,482,eng,计算机,本,79.0,onsale,/works/OL2673710W
计算机,database systems,Database en textbase,9789077232057,Joseph Norbert Frans Marie à Campo,"Erasmus Universiteit, Faculteit Historische en Kunstwetenschappen",2002,,156,dut,计算机,本,79.0,onsale,/works/OL22359054W
计算机,database systems,Law Databases 1991,9780851422732,Sarah Nichols,Aslib,1990,,141,eng,计算机,本,79.0,onsale,/works/OL8133349W
计算机,database systems,Intelligent Image Databases,9781461554790,Yihong Gong,Springer US,1998,,134,eng,计算机,本,79.0,onsale,/works/OL19858215W
计算机,database systems,Oracle Database Administration,9780130321237,Melanie Caffrey; Douglas Scherer,Prentice Hall PTR,2000,,1,eng,计算机,本,79.0,onsale,/works/OL21372033W
计算机,database systems,"Law databases, 1988",9780851422282,Diane Raper,Aslib,1988,,70,eng,计算机,本,79.0,onsale,/works/OL4501086W
计算机,database systems,Databases and information systems,9789985597897,"International Baltic Conference on Databases and Information Systems (8th 2008 Tallinn, Estonia)",Tallinn University of Technology Press,2008,,430,est,计算机,本,79.0,onsale,/works/OL11280W
计算机,database systems,Essential computer applications,9780717142644,Gerard Morgan; Seamus O'Neill,M.H. Gill & Co. U. C.,2000,,312,eng,计算机,本,79.0,onsale,/works/OL27675738W
计算机,database systems,Oracle database 11g,9780071496612,"Freeman, Robert G.",McGraw-Hill Osborne Media,2007,,352,eng,计算机,本,79.0,onsale,/works/OL16919561W
计算机,database systems,Oracle database foundations,9780782143720,Robert J Bryla,SYBEX,2004,,349,eng,计算机,本,79.0,onsale,/works/OL5743081W
计算机,database systems,EPA database book,9780865874091,United States. Environmental Protection Agency. Office of Administration and Resources Management,Government Institutes,1994,,,eng,计算机,本,79.0,onsale,/works/OL18230857W
计算机,database systems,Spatio-Temporal Databases,9783642060700,Rita Caluwe,Springer Berlin Heidelberg,2004,,392,eng,计算机,本,79.0,onsale,/works/OL19903267W
计算机,database systems,Visual Basic 6 database programming,9780764532542,John W. Fronckowiak; David J. Helda,Wiley,1998,,997,eng,计算机,本,79.0,onsale,/works/OL23672366W
计算机,database systems,OCP Oracle9i database,9780072195439,Rama Velpuri,McGraw-Hill/Osborne,2002,,536,eng,计算机,本,79.0,onsale,/works/OL1686252W
计算机,database systems,Time-constrained transaction management,9780792397526,Nandit R. Soparkar,Kluwer,1996,,147,eng,计算机,本,79.0,onsale,/works/OL3253508W
计算机,database systems,Advanced Microsoft Access,9781976078651,Blerton Abazi,CreateSpace Independent Publishing Platform,2017,,298,eng,计算机,本,79.0,onsale,/works/OL40721353W
计算机,database systems,Managing information with microcomputers,9780916937003,Donald E. Nilson,Microrim,1984,,229,eng,计算机,本,79.0,onsale,/works/OL5356985W
计算机,database systems,Design and Implementation of a NATOPS Qualification Database Management System for Naval Aviation Safety Officers,9781423581819,,Storming Media,1996,,,eng,计算机,本,79.0,onsale,/works/OL11852415M
计算机,database systems,"Processing Relational Queries Using a Multidimentional Acces Technique (Dissertations in Database and Information Systems, 59)",9781586031336,Volker Markl,Ios Pr Inc,1999,,217,eng,计算机,本,79.0,onsale,/works/OL12317415M
计算机,database systems,Advances in Databases and Information Systems (vol. # 3631),9783540285854,Johann Eder; Hele-Mai Haav,Springer,2005,,393,eng,计算机,本,79.0,onsale,/works/OL16931248W
计算机,database systems,Basic Tools Every Oracle DBA Must Know : Foundation for Database Administrators,9781729013380,Vijendra Sinha; Arun Kumar,Independently Published,2018,,,eng,计算机,本,79.0,onsale,/works/OL29998272W
计算机,database systems,Business database technology,9781612332888,Shouhong Wang,Universal Publishers,2014,,333,eng,计算机,本,79.0,onsale,/works/OL23321120W
计算机,database systems,Expert System Shell for Inferring Vegetation Characteristics,9781729091289,United States. National Aeronautics and Space Administration.,Independently Published,2018,,,eng,计算机,本,79.0,onsale,/works/OL29922549W
计算机,database systems,Expert System Shell for Inferring Vegetation Characteristics,9781722069377,,CreateSpace Independent Publishing Platform,2018,,38,eng,计算机,本,79.0,onsale,/works/OL40486427W
计算机,database systems,"Wilmer, Cutler & Pickering manual on litigation support databases",9780471859772,Deanne C. Siemer,Wiley Law Publications,1987,,389,eng,计算机,本,79.0,onsale,/works/OL2816592W
计算机,database systems,"Database Application Development with Java, Oracle, My SQL, Access",9780131442566,Y. Daniel Liang,"Pearson Education, Limited",2008,,850,eng,计算机,本,79.0,onsale,/works/OL21410379W
计算机,database systems,Enterprise Android Programming Android Database Applications For The Enterprise,9781118183496,P. Teale,Wrox Press,2012,,,,计算机,本,79.0,onsale,/works/OL17387559W
计算机,database systems,The European Health and Safety Database (HASTE),9789282688564,,European Communities / Union (EUR-OP/OOPEC/OPOCE),1994,,183,,计算机,本,79.0,onsale,/works/OL12909220M
计算机,database systems,Pro Oracle database 10g RAC on Linux,9781590595244,Julian Dyke,Apress L. P.,2006,,810,eng,计算机,本,79.0,onsale,/works/OL16932730W
计算机,database systems,Cases on database technologies and applications,9781599044002,Mehdi Khosrowpour,Idea Group Publishing,2006,,292,eng,计算机,本,79.0,onsale,/works/OL19833398W
计算机,database systems,Oracle Database 12c PL/SQL Advanced Programming Techniques,9780071835145,Michael McLaughlin; John M. Harper,McGraw-Hill Education,2014,,416,eng,计算机,本,79.0,onsale,/works/OL21091104W
计算机,database systems,Molecular Databases for Protein Sequences and Structure Studies,9783642768118,John A. A. Sillince,Springer Berlin Heidelberg,1991,,244,eng,计算机,本,79.0,onsale,/works/OL19889028W
计算机,database systems,Advances in database and expert systems,9781894613149,,International Institute for Advanced Studies in Systems Research and Cybernetics,2001,,53,eng,计算机,本,79.0,onsale,/works/OL19135708M
计算机,database systems,Database,9783540269731,"British National Conference on Databases (22nd 2005 Sunderland, Tyne and Wear, England)",Springer,2005,,184,eng,计算机,本,79.0,onsale,/works/OL5895175W
计算机,database systems,Semantic Issues in e-Commerce Systems,9781402073519,Robert Meersman; Karl Aberer; Tharam Dillon,Springer,2002,,362,eng,计算机,本,79.0,onsale,/works/OL20998292W
