store_id,product_id,stock_qty,safety_stock_qty
13,26262,13,4
2,26263,5,1
58,26263,15,5
31,26264,10,3
33,26264,12,3
43,26265,17,5
45,26265,10,3
24,26266,15,5
26,26266,15,2
1,26267,6,4
57,26267,2,3
42,26268,13,1
44,26268,17,1
30,26269,17,2
32,26269,5,3
4,26270,3,3
6,26270,3,5
45,26271,21,2
47,26271,1,3
26,26272,21,4
28,26272,14,1
18,26273,1,4
20,26273,17,1
4,26274,2,5
6,26274,16,4
16,26275,14,1
18,26275,13,4
41,26276,6,3
43,26276,5,4
55,26277,8,4
57,26277,8,3
33,26278,3,5
35,26278,13,5
20,26279,18,5
22,26279,17,4
50,26280,23,5
52,26280,25,5
2,26281,24,5
58,26281,12,2
22,26282,4,5
24,26282,22,4
23,26283,8,2
25,26283,8,3
44,26284,2,3
46,26284,11,4
22,26285,7,5
24,26285,11,1
29,26286,19,3
31,26286,20,3
39,26287,7,1
41,26287,12,3
40,26288,16,4
42,26288,14,5
23,26289,14,3
25,26289,22,4
42,26290,22,2
44,26290,25,4
17,26291,13,1
19,26291,16,5
46,26292,24,2
48,26292,5,3
16,26293,12,1
18,26293,4,5
53,26294,5,2
55,26294,15,2
13,26295,9,4
15,26295,18,5
46,26296,4,1
48,26296,23,1
10,26297,11,2
12,26297,14,2
2,26298,12,4
58,26298,17,2
1,26299,17,5
3,26299,2,1
13,26300,23,2
15,26300,10,2
5,26301,6,1
7,26301,20,5
28,26302,15,1
30,26302,20,3
25,26303,13,3
27,26303,9,2
39,26304,17,4
41,26304,12,3
39,26305,18,3
41,26305,22,3
29,26306,10,1
31,26306,3,2
54,26307,3,3
56,26307,19,1
46,26308,8,5
48,26308,17,5
26,26309,14,3
28,26309,24,5
50,26310,6,3
52,26310,21,4
24,26311,21,2
26,26311,6,5
51,26312,22,1
53,26312,24,1
41,26313,6,5
43,26313,9,5
39,26314,3,3
41,26314,4,3
53,26315,11,4
55,26315,18,3
27,26316,6,2
29,26316,9,2
28,26317,14,2
30,26317,7,3
1,26318,1,5
3,26318,15,5
8,26319,3,2
10,26319,18,3
8,26320,13,4
10,26320,5,3
45,26321,10,4
47,26321,6,1
50,26322,4,5
52,26322,4,5
18,26323,15,3
20,26323,20,5
55,26324,5,2
57,26324,24,5
40,26325,7,1
42,26325,13,2
31,26326,2,1
33,26326,15,2
30,26327,7,3
32,26327,19,3
10,26328,10,1
12,26328,7,5
35,26329,6,4
37,26329,15,4
7,26330,12,5
9,26330,14,5
14,26331,19,3
16,26331,25,1
22,26332,9,1
24,26332,16,4
35,26333,20,1
37,26333,1,5
21,26334,12,5
23,26334,16,3
41,26335,13,4
43,26335,4,5
17,26336,2,2
19,26336,21,3
39,26337,1,4
41,26337,20,1
56,26338,14,4
58,26338,4,1
51,26339,5,2
53,26339,23,4
4,26340,1,3
6,26340,22,2
15,26341,25,4
17,26341,7,5
53,26342,10,2
55,26342,16,4
36,26343,7,5
38,26343,10,4
38,26344,7,1
40,26344,25,1
43,26345,11,2
45,26345,23,5
41,26346,23,4
43,26346,4,4
56,26347,6,3
58,26347,19,1
43,26348,21,2
45,26348,4,2
3,26349,14,2
5,26349,11,3
36,26350,24,2
38,26350,18,1
7,26351,20,2
9,26351,1,2
52,26352,22,3
54,26352,6,5
29,26353,19,1
31,26353,1,3
32,26354,17,4
34,26354,13,3
31,26355,22,3
33,26355,15,5
23,26356,13,2
25,26356,19,5
49,26357,10,3
51,26357,7,3
16,26358,16,1
18,26358,7,1
37,26359,16,5
39,26359,5,2
46,26360,2,5
48,26360,10,2
40,26361,4,1
42,26361,5,3
24,26362,20,1
26,26362,9,5
48,26363,8,5
50,26363,16,1
39,26364,19,2
41,26364,23,2
11,26365,7,1
13,26365,25,1
21,26366,16,2
23,26366,24,2
31,26367,3,5
33,26367,5,3
13,26368,12,5
15,26368,23,2
35,26369,11,5
37,26369,9,3
25,26370,7,1
27,26370,9,1
4,26371,12,5
6,26371,12,3
21,26372,15,1
23,26372,24,1
41,26373,11,3
43,26373,12,3
37,26374,1,2
39,26374,16,3
27,26375,7,5
29,26375,6,1
34,26376,20,2
36,26376,2,1
21,26377,4,4
23,26377,10,3
45,26378,22,1
47,26378,6,2
44,26379,17,3
46,26379,13,5
10,26380,21,3
12,26380,12,4
23,26381,9,2
25,26381,15,2
49,26382,25,3
51,26382,16,1
5,26383,16,2
7,26383,7,1
10,26384,13,3
12,26384,3,3
2,26385,17,4
4,26385,9,4
17,26386,14,2
19,26386,24,5
10,26387,12,2
12,26387,1,4
3,26388,15,4
5,26388,9,4
29,26389,11,3
31,26389,23,4
7,26390,11,5
9,26390,16,1
23,26391,12,2
25,26391,18,3
22,26392,21,5
24,26392,22,3
1,26393,18,3
3,26393,7,4
20,26394,11,4
22,26394,7,2
40,26395,14,2
42,26395,4,5
34,26396,6,4
36,26396,7,2
11,26397,3,3
13,26397,17,1
54,26398,11,4
56,26398,8,1
12,26399,6,2
14,26399,11,3
8,26400,16,3
10,26400,25,2
56,26401,5,1
58,26401,5,5
1,26402,2,5
57,26402,25,5
45,26403,21,4
47,26403,21,1
4,26404,16,1
6,26404,9,4
10,26405,3,3
12,26405,16,5
49,26406,12,1
51,26406,13,3
41,26407,2,2
43,26407,17,4
1,26408,18,2
57,26408,11,3
21,26409,1,4
23,26409,13,3
15,26410,20,3
17,26410,8,5
8,26411,2,5
10,26411,4,4
50,26412,7,2
52,26412,21,5
8,26413,7,5
10,26413,23,3
54,26414,24,3
56,26414,6,2
37,26415,12,3
39,26415,24,2
1,26416,4,4
3,26416,24,1
10,26417,10,4
12,26417,21,4
35,26418,18,5
37,26418,5,4
54,26419,8,3
56,26419,15,4
40,26420,14,5
42,26420,4,4
12,26421,19,3
14,26421,19,2
1,26422,11,2
3,26422,7,5
10,26423,18,3
12,26423,10,3
44,26424,13,2
46,26424,24,1
50,26425,1,1
52,26425,21,2
2,26426,6,3
58,26426,17,1
1,26427,21,1
57,26427,5,5
27,26428,2,5
29,26428,21,5
19,26429,18,3
21,26429,5,2
35,26430,2,1
37,26430,13,4
52,26431,6,3
54,26431,13,5
33,26432,16,5
35,26432,8,2
51,26433,11,2
53,26433,18,3
53,26434,15,1
55,26434,12,1
30,26435,19,1
32,26435,9,3
32,26436,8,3
34,26436,20,2
5,26437,24,1
7,26437,25,2
31,26438,22,3
33,26438,9,3
27,26439,24,5
29,26439,4,1
30,26440,3,5
32,26440,9,2
23,26441,15,1
25,26441,22,1
14,26442,17,1
16,26442,3,1
5,26443,2,4
7,26443,2,1
29,26444,21,2
31,26444,8,1
32,26445,11,1
34,26445,6,3
18,26446,1,1
20,26446,18,2
46,26447,18,5
48,26447,20,1
30,26448,15,2
32,26448,15,5
6,26449,7,3
8,26449,4,1
4,26450,8,1
6,26450,13,5
8,26451,19,1
10,26451,4,2
4,26452,4,5
6,26452,23,2
36,26453,19,2
38,26453,8,1
17,26454,20,3
19,26454,14,5
6,26455,18,5
8,26455,25,5
18,26456,18,3
20,26456,1,3
7,26457,18,4
9,26457,14,1
7,26458,5,4
9,26458,6,5
29,26459,21,1
31,26459,18,2
53,26460,24,3
55,26460,10,1
39,26461,24,1
41,26461,13,3
15,26462,11,2
17,26462,16,2
55,26463,19,5
57,26463,21,3
41,26464,25,4
43,26464,20,5
9,26465,25,5
11,26465,13,2
18,26466,20,5
20,26466,5,4
41,26467,14,5
43,26467,18,4
11,26468,21,1
13,26468,14,2
21,26469,18,1
23,26469,1,1
27,26470,17,2
29,26470,15,1
11,26471,9,2
13,26471,8,4
12,26472,8,1
14,26472,22,5
30,26473,2,2
32,26473,17,2
29,26474,7,4
31,26474,24,1
29,26475,8,1
31,26475,25,1
36,26476,18,2
38,26476,14,4
33,26477,24,1
35,26477,17,3
14,26478,16,4
16,26478,7,2
5,26479,17,4
7,26479,20,4
46,26480,1,3
48,26480,18,3
46,26481,22,5
48,26481,16,2
47,26482,17,3
49,26482,15,3
26,26483,13,3
28,26483,16,1
10,26484,20,1
12,26484,18,1
47,26485,9,1
49,26485,20,3
29,26486,10,1
31,26486,24,5
40,26487,14,5
42,26487,9,2
14,26488,7,4
16,26488,5,5
28,26489,10,2
30,26489,15,1
47,26490,21,4
49,26490,13,5
52,26491,23,2
54,26491,7,1
52,26492,21,3
54,26492,10,4
37,26493,11,4
39,26493,7,4
53,26494,25,1
55,26494,10,3
28,26495,20,2
30,26495,16,2
36,26496,20,1
38,26496,11,2
38,26497,2,2
40,26497,2,2
19,26498,3,4
21,26498,25,1
18,26499,20,5
20,26499,5,2
25,26500,16,2
27,26500,3,1
40,26501,15,1
42,26501,6,5
53,26502,24,1
55,26502,24,3
14,26503,21,1
16,26503,22,5
54,26504,21,5
56,26504,25,3
55,26505,14,4
57,26505,5,4
2,26506,9,4
58,26506,25,4
16,26507,6,5
18,26507,6,2
14,26508,5,4
16,26508,7,2
29,26509,20,4
31,26509,9,3
21,26510,23,1
23,26510,18,4
21,26511,8,4
23,26511,20,2
38,26512,14,1
40,26512,16,2
48,26513,24,1
50,26513,7,4
54,26514,19,1
56,26514,23,3
4,26515,13,3
6,26515,25,4
3,26516,1,1
5,26516,12,5
35,26517,2,1
37,26517,6,5
43,26518,6,5
45,26518,21,1
55,26519,6,5
57,26519,17,1
19,26520,11,3
21,26520,11,4
37,26521,22,4
39,26521,12,3
10,26522,7,1
12,26522,19,4
36,26523,11,1
38,26523,4,3
47,26524,16,5
49,26524,18,3
1,26525,21,5
57,26525,14,2
18,26526,10,2
20,26526,5,1
29,26527,6,4
31,26527,5,2
15,26528,14,5
17,26528,21,3
30,26529,9,4
32,26529,3,4
11,26530,15,1
13,26530,3,4
8,26531,6,4
10,26531,25,1
36,26532,17,3
38,26532,17,5
14,26533,15,2
16,26533,21,1
19,26534,7,1
21,26534,20,5
20,26535,9,2
22,26535,5,5
51,26536,22,1
53,26536,13,4
42,26537,19,2
44,26537,11,1
38,26538,3,3
40,26538,5,4
25,26539,19,5
27,26539,1,4
28,26540,18,5
30,26540,22,5
55,26541,14,5
57,26541,4,3
20,26542,6,5
22,26542,2,3
22,26543,13,1
24,26543,25,3
34,26544,25,5
36,26544,6,2
45,26545,4,3
47,26545,11,4
7,26546,24,2
9,26546,23,2
16,26547,3,5
18,26547,15,4
56,26548,24,4
58,26548,12,3
27,26549,8,4
29,26549,18,5
42,26550,23,2
44,26550,13,5
16,26551,14,4
18,26551,21,5
27,26552,18,1
29,26552,12,2
37,26553,13,2
39,26553,25,1
25,26554,12,2
27,26554,15,1
23,26555,2,3
25,26555,17,5
41,26556,10,1
43,26556,10,5
29,26557,11,3
31,26557,15,3
34,26558,6,2
36,26558,10,3
44,26559,10,5
46,26559,17,2
3,26560,4,4
5,26560,22,1
33,26561,19,2
35,26561,12,3
44,26562,2,5
46,26562,4,2
22,26563,4,1
24,26563,12,5
33,26564,14,5
35,26564,10,5
41,26565,2,4
43,26565,24,5
2,26566,20,3
58,26566,17,1
54,26567,7,2
56,26567,10,1
21,26568,11,2
23,26568,24,2
20,26569,12,5
22,26569,19,4
4,26570,13,3
6,26570,8,2
6,26571,24,5
8,26571,6,2
8,26572,10,2
10,26572,1,3
24,26573,14,1
26,26573,20,5
42,26574,20,5
44,26574,13,1
16,26575,12,5
18,26575,5,2
19,26576,22,1
21,26576,8,2
19,26577,2,3
21,26577,6,4
11,26578,15,1
13,26578,17,2
23,26579,15,4
25,26579,15,2
11,26580,10,4
13,26580,10,4
10,26581,7,5
12,26581,20,5
12,26582,25,1
14,26582,13,4
40,26583,3,2
42,26583,4,3
43,26584,15,3
45,26584,4,2
26,26585,17,2
28,26585,6,3
5,26586,24,3
7,26586,19,3
32,26587,5,5
34,26587,16,4
1,26588,2,1
3,26588,16,4
12,26589,21,4
14,26589,6,2
38,26590,16,5
40,26590,5,2
27,26591,16,3
29,26591,22,1
13,26592,17,4
15,26592,25,3
49,26593,20,4
51,26593,17,4
13,26594,13,4
15,26594,15,1
14,26595,17,4
16,26595,10,2
15,26596,3,2
17,26596,24,4
5,26597,22,5
7,26597,22,5
33,26598,21,1
35,26598,5,5
51,26599,23,4
53,26599,1,4
23,26600,22,2
25,26600,3,1
3,26601,25,1
5,26601,11,3
13,26602,16,5
15,26602,2,5
49,26603,25,5
51,26603,9,3
20,26604,3,3
22,26604,5,3
46,26605,22,4
48,26605,5,3
56,26606,12,2
58,26606,8,5
18,26607,20,2
20,26607,4,4
42,26608,13,4
44,26608,9,3
51,26609,16,1
53,26609,17,5
3,26610,9,5
5,26610,10,2
6,26611,16,4
8,26611,1,2
9,26612,20,4
11,26612,12,3
23,26613,22,2
25,26613,18,3
51,26614,1,1
53,26614,3,5
10,26615,21,2
12,26615,23,2
38,26616,1,5
40,26616,15,3
4,26617,6,2
6,26617,15,4
44,26618,16,5
46,26618,17,1
49,26619,23,3
51,26619,9,3
38,26620,4,1
40,26620,3,2
9,26621,13,3
11,26621,10,5
2,26622,15,4
4,26622,16,1
14,26623,23,4
16,26623,16,3
21,26624,24,3
23,26624,24,3
45,26625,13,1
47,26625,8,3
54,26626,6,1
56,26626,1,1
4,26627,10,3
6,26627,15,3
44,26628,15,4
46,26628,21,1
36,26629,18,1
38,26629,8,2
29,26630,12,1
31,26630,12,2
2,26631,2,5
4,26631,1,4
22,26632,21,1
24,26632,5,3
53,26633,1,5
55,26633,4,5
37,26634,8,2
39,26634,18,1
8,26635,14,2
10,26635,23,5
22,26636,4,2
24,26636,12,3
34,26637,2,2
36,26637,6,4
17,26638,16,2
19,26638,18,2
23,26639,24,5
25,26639,2,4
37,26640,19,5
39,26640,12,3
46,26641,25,2
48,26641,23,5
2,26642,11,1
58,26642,16,1
36,26643,3,3
38,26643,1,5
20,26644,2,5
22,26644,4,4
41,26645,15,3
43,26645,12,4
49,26646,19,1
51,26646,24,5
22,26647,2,2
24,26647,4,3
33,26648,3,3
35,26648,11,4
5,26649,7,2
7,26649,12,5
56,26650,3,4
58,26650,22,5
40,26651,9,1
42,26651,5,1
12,26652,17,5
14,26652,23,5
56,26653,24,3
58,26653,11,3
20,26654,20,3
22,26654,23,1
18,26655,15,5
20,26655,11,5
32,26656,10,1
34,26656,7,5
55,26657,1,3
57,26657,18,4
15,26658,20,5
17,26658,11,1
28,26659,12,5
30,26659,20,2
56,26660,25,4
58,26660,16,1
15,26661,10,3
17,26661,22,5
3,26662,19,5
5,26662,9,2
41,26663,5,5
43,26663,2,3
2,26664,18,5
58,26664,6,1
46,26665,23,2
48,26665,16,3
7,26666,4,4
9,26666,15,5
55,26667,21,5
57,26667,25,2
4,26668,10,3
6,26668,19,2
2,26669,10,2
58,26669,24,2
10,26670,25,3
12,26670,13,2
20,26671,23,2
22,26671,21,4
28,26672,15,3
30,26672,23,2
13,26673,19,2
15,26673,23,3
9,26674,5,1
11,26674,16,3
48,26675,22,3
50,26675,22,5
39,26676,12,5
41,26676,12,2
32,26677,14,3
34,26677,2,5
3,26678,15,3
5,26678,23,4
9,26679,14,4
11,26679,2,3
14,26680,21,3
16,26680,4,4
17,26681,17,5
19,26681,24,4
54,26682,20,3
56,26682,22,3
44,26683,2,3
46,26683,4,2
5,26684,18,2
7,26684,25,3
6,26685,9,5
8,26685,7,3
35,26686,2,3
37,26686,17,5
3,26687,14,3
5,26687,5,1
8,26688,16,5
10,26688,17,1
30,26689,10,4
32,26689,3,5
41,26690,2,5
43,26690,16,4
5,26691,3,4
7,26691,24,1
48,26692,21,3
50,26692,24,5
17,26693,23,3
19,26693,5,1
23,26694,18,3
25,26694,1,1
45,26695,2,1
47,26695,20,3
9,26696,9,1
11,26696,16,4
45,26697,18,5
47,26697,25,5
46,26698,10,5
48,26698,8,4
4,26699,19,1
6,26699,4,3
11,26700,21,2
13,26700,4,1
36,26701,18,3
38,26701,14,5
36,26702,3,2
38,26702,16,1
46,26703,16,4
48,26703,4,2
34,26704,1,4
36,26704,18,1
42,26705,10,3
44,26705,4,2
1,26706,6,3
3,26706,10,5
23,26707,21,4
25,26707,2,3
14,26708,17,5
16,26708,11,5
30,26709,20,2
32,26709,21,2
48,26710,4,3
50,26710,4,3
4,26711,10,4
6,26711,9,4
36,26712,11,4
38,26712,13,5
11,26713,2,2
13,26713,7,1
25,26714,13,3
27,26714,11,3
19,26715,10,4
21,26715,5,1
11,26716,4,3
13,26716,15,3
37,26717,9,2
39,26717,23,1
39,26718,5,4
41,26718,20,2
35,26719,20,5
37,26719,25,2
35,26720,8,3
37,26720,7,1
16,26721,25,2
18,26721,5,4
23,26722,17,2
25,26722,20,2
23,26723,7,3
25,26723,13,2
2,26724,8,3
58,26724,6,4
30,26725,4,3
32,26725,6,3
18,26726,2,4
20,26726,16,4
29,26727,9,5
31,26727,19,5
29,26728,24,2
31,26728,19,1
35,26729,20,3
37,26729,10,4
15,26730,16,3
17,26730,12,4
19,26731,24,1
21,26731,19,4
7,26732,5,1
9,26732,25,5
24,26733,1,1
26,26733,15,1
17,26734,25,1
19,26734,6,5
39,26735,6,5
41,26735,19,3
34,26736,11,3
36,26736,20,5
48,26737,21,1
50,26737,6,5
2,26738,10,2
4,26738,15,5
22,26739,5,3
24,26739,5,2
2,26740,15,2
4,26740,23,3
25,26741,21,3
27,26741,7,2
28,26742,8,1
30,26742,13,1
34,26743,8,2
36,26743,14,3
50,26744,19,4
52,26744,9,1
13,26745,1,3
15,26745,5,2
40,26746,11,2
42,26746,21,1
24,26747,21,2
26,26747,16,5
56,26748,16,4
58,26748,25,1
39,26749,15,5
41,26749,22,2
54,26750,21,5
56,26750,2,2
14,26751,1,4
16,26751,4,5
22,26752,3,3
24,26752,9,4
49,26753,23,2
51,26753,2,4
15,26754,12,4
17,26754,11,3
40,26755,5,1
42,26755,7,1
50,26756,21,5
52,26756,18,2
30,26757,14,4
32,26757,22,2
20,26758,15,2
22,26758,4,4
32,26759,18,5
34,26759,3,3
5,26760,10,4
7,26760,16,4
4,26761,8,3
6,26761,2,1
25,26762,15,1
27,26762,11,2
16,26763,9,5
18,26763,13,1
27,26764,23,4
29,26764,6,4
10,26765,18,1
12,26765,7,3
45,26766,23,1
47,26766,22,2
7,26767,19,2
9,26767,12,2
31,26768,21,4
33,26768,14,4
43,26769,8,1
45,26769,18,4
12,26770,9,5
14,26770,8,5
41,26771,3,1
43,26771,18,4
32,26772,1,2
34,26772,23,2
50,26773,4,2
52,26773,6,4
25,26774,12,3
27,26774,19,3
2,26775,11,3
58,26775,2,5
12,26776,16,5
14,26776,9,2
9,26777,16,2
11,26777,15,4
32,26778,15,2
34,26778,12,5
26,26779,6,3
28,26779,14,4
52,26780,9,4
54,26780,4,4
37,26781,21,5
39,26781,6,1
1,26782,14,2
3,26782,13,4
4,26783,22,1
6,26783,25,1
12,26784,3,3
14,26784,20,3
50,26785,20,5
52,26785,13,3
4,26786,24,3
6,26786,20,4
6,26787,5,2
8,26787,21,1
28,26788,9,4
30,26788,6,4
33,26789,21,1
35,26789,16,1
39,26790,7,3
41,26790,23,3
50,26791,4,4
52,26791,22,1
32,26792,4,5
34,26792,16,1
32,26793,10,3
34,26793,20,1
17,26794,20,1
19,26794,17,1
17,26795,13,1
19,26795,15,5
21,26796,1,2
23,26796,21,4
2,26797,18,3
4,26797,6,3
25,26798,1,5
27,26798,7,2
3,26799,17,4
5,26799,10,3
50,26800,9,2
52,26800,23,2
54,26801,8,2
56,26801,6,4
43,26802,12,2
45,26802,14,5
41,26803,11,1
43,26803,22,1
14,26804,13,4
16,26804,21,1
11,26805,14,2
13,26805,6,5
49,26806,6,2
51,26806,18,4
24,26807,10,2
26,26807,1,1
19,26808,25,4
21,26808,17,2
48,26809,8,3
50,26809,25,2
56,26810,24,1
58,26810,22,4
52,26811,11,3
54,26811,25,1
29,26812,2,4
31,26812,7,1
19,26813,16,2
21,26813,10,4
47,26814,21,5
49,26814,21,2
10,26815,24,2
12,26815,4,3
52,26816,5,4
54,26816,9,3
42,26817,11,1
44,26817,12,2
7,26818,20,1
9,26818,20,4
50,26819,20,2
52,26819,1,2
45,26820,21,2
47,26820,14,1
42,26821,1,5
44,26821,5,1
14,26822,6,2
16,26822,10,1
55,26823,1,3
57,26823,5,2
46,26824,5,1
48,26824,10,4
44,26825,11,3
46,26825,11,4
17,26826,24,2
19,26826,9,2
48,26827,22,4
50,26827,13,3
48,26828,25,4
50,26828,23,3
50,26829,15,4
52,26829,13,1
27,26830,17,4
29,26830,3,5
43,26831,18,2
45,26831,5,2
1,26832,16,5
3,26832,11,4
9,26833,10,1
11,26833,25,4
36,26834,15,5
38,26834,1,1
3,26835,25,2
5,26835,11,2
39,26836,3,3
41,26836,11,3
20,26837,25,5
22,26837,21,2
42,26838,9,2
44,26838,20,1
11,26839,12,4
13,26839,14,2
47,26840,23,2
49,26840,2,5
26,26841,20,4
28,26841,6,1
19,26842,13,5
21,26842,19,3
3,26843,11,5
5,26843,22,5
45,26844,14,5
47,26844,2,1
2,26845,20,4
58,26845,14,3
2,26846,25,2
58,26846,15,5
39,26847,18,1
41,26847,19,2
10,26848,6,5
12,26848,22,5
20,26849,18,4
22,26849,8,2
8,26850,3,1
10,26850,13,5
8,26851,3,4
10,26851,16,2
34,26852,6,2
36,26852,7,3
3,26853,5,1
5,26853,9,5
5,26854,11,4
7,26854,9,5
19,26855,10,2
21,26855,11,4
15,26856,22,3
17,26856,5,4
23,26857,4,2
25,26857,22,4
4,26858,24,1
6,26858,6,5
8,26859,23,4
10,26859,9,4
35,26860,16,1
37,26860,3,3
52,26861,3,4
54,26861,25,4
31,26862,10,2
33,26862,10,2
3,26863,5,1
5,26863,25,4
45,26864,17,3
47,26864,15,3
40,26865,23,2
42,26865,14,4
13,26866,16,4
15,26866,3,2
46,26867,25,5
48,26867,18,4
34,26868,14,3
36,26868,7,5
24,26869,1,4
26,26869,19,5
18,26870,19,5
20,26870,11,5
29,26871,22,2
31,26871,7,2
37,26872,10,1
39,26872,24,1
1,26873,9,2
3,26873,21,4
5,26874,11,4
7,26874,6,5
50,26875,19,3
52,26875,17,3
24,26876,17,3
26,26876,11,5
25,26877,19,1
27,26877,16,2
2,26878,2,4
4,26878,2,1
2,26879,11,4
58,26879,18,2
13,26880,5,3
15,26880,8,3
4,26881,24,2
6,26881,16,5
5,26882,18,3
7,26882,1,3
6,26883,19,4
8,26883,11,2
34,26884,10,3
36,26884,7,2
22,26885,6,1
24,26885,25,5
5,26886,22,3
7,26886,21,2
23,26887,2,2
25,26887,15,5
41,26888,14,3
43,26888,1,1
39,26889,21,5
41,26889,18,3
46,26890,13,1
48,26890,18,2
4,26891,13,2
6,26891,16,4
21,26892,23,4
23,26892,20,4
51,26893,21,4
53,26893,14,2
26,26894,5,4
28,26894,23,3
31,26895,18,4
33,26895,10,5
55,26896,24,2
57,26896,5,3
54,26897,11,1
56,26897,17,5
55,26898,1,3
57,26898,3,4
49,26899,19,5
51,26899,19,1
19,26900,15,1
21,26900,11,5
56,26901,21,1
58,26901,2,3
10,26902,17,1
12,26902,5,4
9,26903,1,4
11,26903,18,2
46,26904,12,3
48,26904,6,3
32,26905,7,2
34,26905,2,1
35,26906,10,1
37,26906,5,1
7,26907,1,5
9,26907,13,2
43,26908,20,1
45,26908,14,5
20,26909,13,1
22,26909,9,1
42,26910,18,3
44,26910,10,5
1,26911,9,4
3,26911,23,4
21,26912,13,2
23,26912,4,3
33,26913,14,4
35,26913,1,2
42,26914,11,1
44,26914,22,3
33,26915,12,1
35,26915,1,4
22,26916,21,3
24,26916,15,1
28,26917,6,4
30,26917,7,3
13,26918,11,5
15,26918,15,1
34,26919,5,1
36,26919,15,3
21,26920,21,1
23,26920,6,2
8,26921,20,2
10,26921,21,5
13,26922,1,5
15,26922,4,1
45,26923,5,2
47,26923,1,5
40,26924,24,5
42,26924,12,1
20,26925,19,3
22,26925,5,5
34,26926,24,5
36,26926,6,5
38,26927,10,1
40,26927,3,5
50,26928,8,2
52,26928,3,3
2,26929,13,4
4,26929,17,4
29,26930,21,3
31,26930,25,3
6,26931,12,3
8,26931,18,5
17,26932,9,3
19,26932,22,3
20,26933,1,1
22,26933,21,2
50,26934,25,4
52,26934,24,3
7,26935,15,3
9,26935,20,1
42,26936,4,4
44,26936,10,1
26,26937,16,5
28,26937,4,1
53,26938,5,5
55,26938,4,3
52,26939,9,3
54,26939,25,2
28,26940,24,1
30,26940,2,3
30,26941,21,1
32,26941,16,5
13,26942,16,2
15,26942,4,2
19,26943,10,3
21,26943,6,4
8,26944,20,3
10,26944,8,2
25,26945,7,3
27,26945,19,1
56,26946,22,2
58,26946,1,3
21,26947,25,5
23,26947,18,3
56,26948,15,1
58,26948,1,5
17,26949,15,2
19,26949,25,3
48,26950,12,5
50,26950,8,3
10,26951,17,2
12,26951,24,4
1,26952,9,4
3,26952,2,1
5,26953,7,5
7,26953,3,1
35,26954,23,4
37,26954,13,3
23,26955,5,1
25,26955,3,1
48,26956,2,2
50,26956,17,1
17,26957,16,1
19,26957,21,1
32,26958,2,4
34,26958,9,4
42,26959,15,4
44,26959,1,5
2,26960,25,2
58,26960,19,5
42,26961,12,3
44,26961,11,5
2,26962,19,3
4,26962,13,5
34,26963,6,1
36,26963,24,2
15,26964,5,4
17,26964,11,5
6,26965,5,4
8,26965,4,1
8,26966,20,2
10,26966,22,1
27,26967,17,4
29,26967,25,4
41,26968,25,4
43,26968,23,1
39,26969,8,4
41,26969,1,3
53,26970,17,5
55,26970,16,2
54,26971,15,1
56,26971,25,3
8,26972,4,3
10,26972,13,5
45,26973,16,2
47,26973,14,3
32,26974,9,5
34,26974,20,4
11,26975,19,1
13,26975,18,2
42,26976,19,2
44,26976,5,5
36,26977,14,1
38,26977,8,1
53,26978,24,3
55,26978,21,5
8,26979,16,2
10,26979,19,2
1,26980,17,3
3,26980,2,1
26,26981,9,1
28,26981,11,2
19,26982,11,4
21,26982,3,5
14,26983,16,5
16,26983,17,2
10,26984,21,4
12,26984,5,3
4,26985,8,2
6,26985,16,3
10,26986,1,1
12,26986,9,3
44,26987,5,3
46,26987,5,1
41,26988,17,4
43,26988,20,4
36,26989,13,5
38,26989,22,5
19,26990,21,4
21,26990,2,2
2,26991,17,3
4,26991,4,5
41,26992,11,1
43,26992,11,4
12,26993,25,4
14,26993,21,1
48,26994,10,4
50,26994,20,1
28,26995,13,5
30,26995,19,3
47,26996,3,3
49,26996,12,2
52,26997,18,5
54,26997,25,1
23,26998,21,3
25,26998,10,5
45,26999,9,1
47,26999,10,2
22,27000,21,4
24,27000,9,1
7,27001,6,3
9,27001,4,2
43,27002,5,3
45,27002,10,2
44,27003,6,3
46,27003,18,5
33,27004,21,5
35,27004,19,1
35,27005,15,2
37,27005,25,2
18,27006,17,3
20,27006,20,5
22,27007,24,2
24,27007,2,1
54,27008,5,5
56,27008,17,1
41,27009,24,1
43,27009,15,5
2,27010,25,1
4,27010,6,2
49,27011,21,3
51,27011,25,1
22,27012,20,1
24,27012,24,1
19,27013,12,4
21,27013,5,4
20,27014,7,1
22,27014,5,1
26,27015,3,1
28,27015,2,4
12,27016,5,2
14,27016,10,3
54,27017,3,1
56,27017,3,4
23,27018,6,1
25,27018,1,5
45,27019,7,4
47,27019,14,5
56,27020,16,5
58,27020,17,1
1,27021,2,4
3,27021,14,5
53,27022,22,4
55,27022,6,5
5,27023,11,1
7,27023,25,4
11,27024,13,3
13,27024,10,3
10,27025,21,3
12,27025,19,1
47,27026,19,1
49,27026,20,5
35,27027,17,1
37,27027,9,1
15,27028,10,1
17,27028,14,4
1,27029,9,5
57,27029,2,1
10,27030,13,4
12,27030,12,4
42,27031,18,1
44,27031,6,1
21,27032,16,4
23,27032,3,4
53,27033,11,3
55,27033,23,2
7,27034,20,1
9,27034,23,4
52,27035,15,5
54,27035,6,4
33,27036,1,4
35,27036,7,4
37,27037,22,2
39,27037,1,3
53,27038,14,2
55,27038,14,1
