stock_in_id,line_no,product_id,quantity,unit_cost,line_amount
30378,4,4833,37,48.98,1812.26
30378,5,4834,17,50.56,859.52
30378,6,4835,22,47.4,1042.8
30378,7,4836,27,48.98,1322.46
30378,8,4837,32,50.56,1617.92
30378,9,4838,37,47.4,1753.8
30378,10,4839,17,48.98,832.66
30379,1,4850,20,48.98,979.6
30379,2,4851,25,50.56,1264.0
30379,3,4852,30,47.4,1422.0
30379,4,4853,35,48.98,1714.3
30379,5,4854,15,50.56,758.4
30379,6,4855,20,47.4,948.0
30379,7,4856,25,48.98,1224.5
30379,8,4857,30,50.56,1516.8
30379,9,4858,35,47.4,1659.0
30379,10,4859,15,48.98,734.7
30380,1,4860,21,48.98,1028.58
30380,2,4861,26,50.56,1314.56
30380,3,4862,31,47.4,1469.4
30380,4,4863,36,48.98,1763.28
30380,5,4864,16,50.56,808.96
30380,6,4865,21,47.4,995.4
30380,7,4866,26,48.98,1273.48
30380,8,4867,31,50.56,1567.36
30380,9,4868,36,47.4,1706.4
30380,10,4869,16,48.98,783.68
30381,1,4870,22,48.98,1077.56
30381,2,4871,27,50.56,1365.12
30381,3,4872,32,47.4,1516.8
30381,4,4873,37,48.98,1812.26
30381,5,4874,17,50.56,859.52
30381,6,4875,22,47.4,1042.8
30381,7,4876,27,48.98,1322.46
30381,8,4877,32,50.56,1617.92
30381,9,4878,37,47.4,1753.8
30381,10,4879,17,48.98,832.66
30382,1,4880,19,48.98,930.62
30382,2,4881,24,50.56,1213.44
30382,3,4882,29,47.4,1374.6
30382,4,4883,34,48.98,1665.32
30382,5,4884,14,50.56,707.84
30382,6,4885,19,47.4,900.6
30382,7,4886,24,48.98,1175.52
30382,8,4887,29,50.56,1466.24
30382,9,4888,34,47.4,1611.6
30382,10,4889,14,48.98,685.72
30383,1,4900,21,48.98,1028.58
30383,2,4901,26,50.56,1314.56
30383,3,4902,31,47.4,1469.4
30383,4,4903,36,48.98,1763.28
30383,5,4904,16,50.56,808.96
30383,6,4905,21,47.4,995.4
30383,7,4906,26,48.98,1273.48
30383,8,4907,31,50.56,1567.36
30383,9,4908,36,47.4,1706.4
30383,10,4909,16,48.98,783.68
30384,1,4910,22,48.98,1077.56
30384,2,4911,27,50.56,1365.12
30384,3,4912,32,47.4,1516.8
30384,4,4913,37,48.98,1812.26
30384,5,4914,17,50.56,859.52
30384,6,4915,22,47.4,1042.8
30384,7,4916,27,48.98,1322.46
30384,8,4917,32,50.56,1617.92
30384,9,4918,37,47.4,1753.8
30384,10,4919,17,48.98,832.66
30385,1,4920,19,48.98,930.62
30385,2,4921,24,50.56,1213.44
30385,3,4922,29,47.4,1374.6
30385,4,4923,34,48.98,1665.32
30385,5,4924,14,50.56,707.84
30385,6,4925,19,47.4,900.6
30385,7,4926,24,48.98,1175.52
30385,8,4927,29,50.56,1466.24
30385,9,4928,34,47.4,1611.6
30385,10,4929,14,48.98,685.72
30386,1,4930,20,48.98,979.6
30386,2,4931,25,50.56,1264.0
30386,3,4932,30,47.4,1422.0
30386,4,4933,35,48.98,1714.3
30386,5,4934,15,50.56,758.4
30386,6,4935,20,47.4,948.0
30386,7,4936,25,48.98,1224.5
30386,8,4937,30,50.56,1516.8
30386,9,4938,35,47.4,1659.0
30386,10,4939,15,48.98,734.7
30387,1,4950,22,48.98,1077.56
30387,2,4951,27,50.56,1365.12
30387,3,4952,32,47.4,1516.8
30387,4,4953,37,48.98,1812.26
30387,5,4954,17,50.56,859.52
30387,6,4955,22,47.4,1042.8
30387,7,4956,27,48.98,1322.46
30387,8,4957,32,50.56,1617.92
30387,9,4958,37,47.4,1753.8
30387,10,4959,17,48.98,832.66
30388,1,4960,19,48.98,930.62
30388,2,4961,24,50.56,1213.44
30388,3,4962,29,47.4,1374.6
30388,4,4963,34,48.98,1665.32
30388,5,4964,14,50.56,707.84
30388,6,4965,19,47.4,900.6
30388,7,4966,24,48.98,1175.52
30388,8,4967,29,50.56,1466.24
30388,9,4968,34,47.4,1611.6
30388,10,4969,14,48.98,685.72
30389,1,4970,20,48.98,979.6
30389,2,4971,25,50.56,1264.0
30389,3,4972,30,47.4,1422.0
30389,4,4973,35,48.98,1714.3
30389,5,4974,15,50.56,758.4
30389,6,4975,20,47.4,948.0
30389,7,4976,25,48.98,1224.5
30389,8,4977,30,50.56,1516.8
30389,9,4978,35,47.4,1659.0
30389,10,4979,15,48.98,734.7
30390,1,4980,21,48.98,1028.58
30390,2,4981,26,50.56,1314.56
30390,3,4982,31,47.4,1469.4
30390,4,4983,36,48.98,1763.28
30390,5,4984,16,50.56,808.96
30390,6,4985,21,47.4,995.4
30390,7,4986,26,48.98,1273.48
30390,8,4987,31,50.56,1567.36
30390,9,4988,36,47.4,1706.4
30390,10,4989,16,48.98,783.68
30391,1,5000,19,48.98,930.62
30391,2,5001,24,50.56,1213.44
30391,3,5002,29,47.4,1374.6
30391,4,5003,34,48.98,1665.32
30391,5,5004,14,50.56,707.84
30391,6,5005,19,47.4,900.6
30391,7,5006,24,48.98,1175.52
30391,8,5007,29,50.56,1466.24
30391,9,5008,34,47.4,1611.6
30391,10,5009,14,48.98,685.72
30392,1,5010,20,48.98,979.6
30392,2,5011,25,50.56,1264.0
30392,3,5012,30,47.4,1422.0
30392,4,5013,35,48.98,1714.3
30392,5,5014,15,50.56,758.4
30392,6,5015,20,47.4,948.0
30392,7,5016,25,48.98,1224.5
30392,8,5017,30,50.56,1516.8
30392,9,5018,35,47.4,1659.0
30392,10,5019,15,48.98,734.7
30393,1,5020,21,48.98,1028.58
30393,2,5021,26,50.56,1314.56
30393,3,5022,31,47.4,1469.4
30393,4,5023,36,48.98,1763.28
30393,5,5024,16,50.56,808.96
30393,6,5025,21,47.4,995.4
30393,7,5026,26,48.98,1273.48
30393,8,5027,31,50.56,1567.36
30393,9,5028,36,47.4,1706.4
30393,10,5029,16,48.98,783.68
30394,1,5030,22,48.98,1077.56
30394,2,5031,27,50.56,1365.12
30394,3,5032,32,47.4,1516.8
30394,4,5033,37,48.98,1812.26
30394,5,5034,17,50.56,859.52
30394,6,5035,22,47.4,1042.8
30394,7,5036,27,48.98,1322.46
30394,8,5037,32,50.56,1617.92
30394,9,5038,37,47.4,1753.8
30394,10,5039,17,48.98,832.66
30395,1,5050,20,48.98,979.6
30395,2,5051,25,50.56,1264.0
30395,3,5052,30,47.4,1422.0
30395,4,5053,35,48.98,1714.3
30395,5,5054,15,50.56,758.4
30395,6,5055,20,47.4,948.0
30395,7,5056,25,48.98,1224.5
30395,8,5057,30,50.56,1516.8
30395,9,5058,35,47.4,1659.0
30395,10,5059,15,48.98,734.7
30396,1,5060,21,48.98,1028.58
30396,2,5061,26,50.56,1314.56
30396,3,5062,31,47.4,1469.4
30396,4,5063,36,48.98,1763.28
30396,5,5064,16,50.56,808.96
30396,6,5065,21,47.4,995.4
30396,7,5066,26,48.98,1273.48
30396,8,5067,31,50.56,1567.36
30396,9,5068,36,47.4,1706.4
30396,10,5069,16,48.98,783.68
30397,1,5070,22,48.98,1077.56
30397,2,5071,27,50.56,1365.12
30397,3,5072,32,47.4,1516.8
30397,4,5073,37,48.98,1812.26
30397,5,5074,17,50.56,859.52
30397,6,5075,22,47.4,1042.8
30397,7,5076,27,48.98,1322.46
30397,8,5077,32,50.56,1617.92
30397,9,5078,37,47.4,1753.8
30397,10,5079,17,48.98,832.66
30398,1,5080,19,48.98,930.62
30398,2,5081,24,50.56,1213.44
30398,3,5082,29,47.4,1374.6
30398,4,5083,34,48.98,1665.32
30398,5,5084,14,50.56,707.84
30398,6,5085,19,47.4,900.6
30398,7,5086,24,48.98,1175.52
30398,8,5087,29,50.56,1466.24
30398,9,5088,34,47.4,1611.6
30398,10,5089,14,48.98,685.72
30399,1,5100,21,48.98,1028.58
30399,2,5101,26,50.56,1314.56
30399,3,5102,31,47.4,1469.4
30399,4,5103,36,48.98,1763.28
30399,5,5104,16,50.56,808.96
30399,6,5105,21,47.4,995.4
30399,7,5106,26,48.98,1273.48
30399,8,5107,31,50.56,1567.36
30399,9,5108,36,47.4,1706.4
30399,10,5109,16,48.98,783.68
30400,1,5110,22,48.98,1077.56
30400,2,5111,27,50.56,1365.12
30400,3,5112,32,47.4,1516.8
30400,4,5113,37,48.98,1812.26
30400,5,5114,17,50.56,859.52
30400,6,5115,22,47.4,1042.8
30400,7,5116,27,48.98,1322.46
30400,8,5117,32,50.56,1617.92
30400,9,5118,37,47.4,1753.8
30400,10,5119,17,48.98,832.66
