source_site,source_item_id,source_query_category,source_category_path,title,isbn,authors,publisher,publish_year,publish_date_raw,page_count,language,category_name,unit,suggested_unit_price,status,source_url
当当网,12340990659,法学理论,人文社科>法律>法学理论,法学理论 航空器物权研究 李大朋著 航空器 物权 研究 中国政法大学出版社 可开发票，保证正版,DD12340990659,李大朋,中国政法大学出版社,,,283,中文,法学理论,本,39.74,onsale,https://product.dangdang.com/12340990659.html
当当网,12427752087,法学理论,人文社科>法律>法学理论,法学理论 航空器物权研究 李大朋著 航空器 物权 研究 中国政法大学出版社 全新正版，可开发票,DD12427752087,李大朋,中国政法大学出版社,,,280,中文,法学理论,本,39.74,onsale,https://product.dangdang.com/12427752087.html
当当网,29923905,法学理论,人文社科>法律>法学理论,法学理论 与法学实践研究,DD29923905,赵新颖; 李鹏; 王泳争,线装书局,2024,2024-05-01,130,中文,法学理论,本,49.40,onsale,https://product.dangdang.com/29923905.html
当当网,12438031757,法学理论,人文社科>法律>法学理论,法学理论 与应用研究 福建省法学会 编 法律出版社 【速开发票，优质售后，支持7天无理由退换】,DD12438031757,福建省法学会,法律出版社,2015,2015-11-01,276,中文,法学理论,本,42.20,onsale,https://product.dangdang.com/12438031757.html
当当网,11929697843,法学理论,人文社科>法律>法学理论,法学理论 刑罚原理与刑法学基本理论的推证 司建军 著 刑罚 刑法 法的理论 中国政法大学出版社,DD11929697843,司建军,中国政法大学出版社,,,294,中文,法学理论,本,44.25,onsale,https://product.dangdang.com/11929697843.html
当当网,11746373538,法学理论,人文社科>法律>法学理论,法学理论 论文集 书籍非全新 85-99成新，以实拍图为准发货，介意勿拍,DD11746373538,作者待详情补采,社会科学文献出版社,2018,2018-09-01,283,中文,法学理论,本,43.86,onsale,https://product.dangdang.com/11746373538.html
当当网,693750188,法学理论,人文社科>法律>法学理论,法学理论 航空器物权研究 李大朋著 航空器 物权 研究 中国政法大学出版社正版全新,DD693750188,李大朋,中国政法大学出版社,,,186,中文,法学理论,本,42.30,onsale,https://product.dangdang.com/693750188.html
当当网,12420652138,法学理论,人文社科>法律>法学理论,法学理论 与实践应用研究 李源源，季娜，杜俊锋著 中国原子能出版社,DD12420652138,李源源,中国原子能出版社,2024,2024-08-01,269,中文,法学理论,本,46.00,onsale,https://product.dangdang.com/12420652138.html
当当网,12485774727,法学理论,人文社科>法律>法学理论,法学理论 与实践应用研究 李源源，季娜，杜俊锋著 中国原子能 可开发票，现货速发,DD12485774727,李源源,中国原子能出版社,2024,2024-08-01,289,中文,法学理论,本,46.00,onsale,https://product.dangdang.com/12485774727.html
当当网,11650972739,法律科普,人文社科>法律>法律科普,儿童反伤害 法律科普 漫画(全4册) 合邦普法工作室 编 新华书店正版，多仓就近发货，85%城市次日达，团购优惠咨询在线客服！,DD11650972739,合邦普法工作室,华东师范大学出版社,2023,2023-10-01,321,中文,法律科普,本,32.50,onsale,https://product.dangdang.com/11650972739.html
当当网,11766002439,法律科普,人文社科>法律>法律科普,儿童反伤害 法律科普 漫画(全4册) 合邦普法工作室 编 华东师范大学出版社 新华书店正版，多仓就近发货，85%城市次日达，团购优惠咨询在线客服！,DD11766002439,无,华东师范大学出版社,2023,2023-10-01,310,中文,法律科普,本,32.50,onsale,https://product.dangdang.com/11766002439.html
当当网,11664419090,法律科普,人文社科>法律>法律科普,儿童反伤害 法律科普 漫画(全4册) 华东师范大学出版社 正版 新华书店正版，多仓就近发货，85%城市次日达，团购优惠咨询在线客服！,DD11664419090,合邦普法工作室,华东师范大学出版社,2023,2023-10-01,312,中文,法律科普,本,32.20,onsale,https://product.dangdang.com/11664419090.html
当当网,12404428418,法律科普,人文社科>法律>法律科普,"儿童反伤害 法律科普 漫画(全4册),华东师范大学出版社 【新华书店自营店】 新华正版全新 正规发票 多仓就近发货 85%城市次日送达！团购优惠咨询：13284178503",DD12404428418,佚名,华东师范大学出版社,2023,2023-10-01,309,中文,法律科普,本,25.97,onsale,https://product.dangdang.com/12404428418.html
当当网,11890561016,法律科普,人文社科>法律>法律科普,"儿童反伤害 法律科普 漫画(全4册),华东师范大学出版社【新华书店总店旗舰店】 新华正版全新 正规发票 多仓就近发货 85%城市次日送达！团购优惠咨询：13284178503",DD11890561016,佚名,华东师范大学出版社,2023,2023-10-01,309,中文,法律科普,本,25.97,onsale,https://product.dangdang.com/11890561016.html
当当网,11945951457,法律科普,人文社科>法律>法律科普,"儿童反伤害 法律科普 漫画(全4册),华东师范大学出版社【新华书店总店自营店】 新华正版全新 正规发票 多仓就近发货 85%城市次日送达！团购优惠咨询：13284178503",DD11945951457,佚名,华东师范大学出版社,2023,2023-10-01,322,中文,法律科普,本,25.97,onsale,https://product.dangdang.com/11945951457.html
当当网,11634499527,法律科普,人文社科>法律>法律科普,儿童反伤害 法律科普 漫画(全4册) 华东师范大学出版社 新华书店正版，多仓就近发货，85%城市次日达，团购优惠咨询在线客服！,DD11634499527,合邦普法工作室,华东师范大学出版社,2023,2023-10-01,322,中文,法律科普,本,33.20,onsale,https://product.dangdang.com/11634499527.html
当当网,11634499617,法律科普,人文社科>法律>法律科普,儿童反伤害 法律科普 漫画全套4册 6-12岁儿童学校社会法律家庭反霸凌漫画 学校反伤害儿童心理学青少年安全教育小百科小学生 新华书店正版，多仓就近发货，85%城市次日达，团购优惠咨询在线客服！,DD11634499617,合邦普法工作室,华东师范大学出版社,2023,2023-10-01,322,中文,法律科普,本,33.90,onsale,https://product.dangdang.com/11634499617.html
当当网,1641262214,法律科普,人文社科>法律>法律科普,【新品上市】孩子一定要看的破除欺凌（全四册）孩子看得懂的反霸凌意识书远离校园欺凌启蒙书籍 破除校园职场欺凌 避免成为霸凌 预售,DD1641262214,乔冰,吉林文史出版社,2018,2018-06-06,252,中文,法律科普,本,43.50,onsale,https://product.dangdang.com/1641262214.html
当当网,11403483583,法律科普,人文社科>法律>法律科普,儿童反伤害 法律科普 漫画绘本全4册对小学社交霸凌说不反霸凌安全长大,DD11403483583,作者待详情补采,华东师范读大学出版社,2022,2022-10-01,311,中文,法律科普,本,43.60,onsale,https://product.dangdang.com/11403483583.html
当当网,11763396637,法律科普,人文社科>法律>法律科普,儿童反伤害 法律科普 漫画 全套4册正版速发漫画法律启蒙书少年正版当当自营同款给孩子的华东师范大学出版社儿童反霸凌启蒙教育绘 确保正版 假一罚十,DD11763396637,合邦普法工作室,华东师范大学出版社,2023,2023-06-01,323,中文,法律科普,本,45.00,onsale,https://product.dangdang.com/11763396637.html
当当网,11761832927,法律科普,人文社科>法律>法律科普,儿童反伤害 法律科普 漫画全套4册儿童学校社会家庭反伤害学校霸凌民法典未成年人保护法为基础编著漫画书 确保正版 假一罚十,DD11761832927,合邦普法工作室,东华大学出版社,2020,2020-01-01,318,中文,法律科普,本,49.80,onsale,https://product.dangdang.com/11761832927.html
当当网,11763430754,法律科普,人文社科>法律>法律科普,儿童反伤害 法律科普 漫画全套4册儿童学校社会家庭反伤害学校霸凌民法典未成年人保护法为基础编著漫画书 优质图书 正版保障,DD11763430754,作者待详情补采,东华大学出版社,2020,2020-01-01,312,中文,法律科普,本,49.70,onsale,https://product.dangdang.com/11763430754.html
当当网,11754886678,法律科普,人文社科>法律>法律科普,儿童反伤害 法律科普 漫画全套4册儿童学校社会家庭反伤害学校霸凌民法典未成年人保护法为基础编著漫画书正版书,DD11754886678,合邦普法工作室,东华大学出版社,2020,2020-01-01,332,中文,法律科普,本,49.80,onsale,https://product.dangdang.com/11754886678.html
当当网,11625612544,法律科普,人文社科>法律>法律科普,儿童反伤害 法律科普 漫画全套共4册 写给未成年人的学校保护法儿童心理学青少年小百科法典 中小学生安全知识反霸凌教育课外阅读 优质图书 正版保障,DD11625612544,合邦普法工作室,华东师范大学出版社,2023,2023-10-01,308,中文,法律科普,本,49.70,onsale,https://product.dangdang.com/11625612544.html
当当网,11610331828,法律科普,人文社科>法律>法律科普,儿童反伤害 法律科普 漫画全套共4册 写给未成年人的学校保护法儿童心理学青少年小百科法典 中小学生安全知识反霸凌教育课外阅读,DD11610331828,合邦普法工作室,华东师范大学出版社,2023,2023-10-01,305,中文,法律科普,本,49.80,onsale,https://product.dangdang.com/11610331828.html
当当网,11909446197,法律科普,人文社科>法律>法律科普,【6-15岁】儿童反伤害 法律科普 漫画 以民法典和未成年人保护法为基础编著 儿童心理学青少年安全教育百科阅读 反校园霸凌,DD11909446197,合邦普法工作室,东华大学出版社,,,322,中文,法律科普,本,43.78,onsale,https://product.dangdang.com/11909446197.html
当当网,11623910909,法律科普,人文社科>法律>法律科普,我的第一本AI入门书漫画版全套2册正版ai漫画儿童版小学生青少年版当当自营同款零基础秒懂AI 培养孩子AI知识 巩固AI,DD11623910909,合邦普法工作室,吉林美术出版社,2024,2024-11-01,312,中文,法律科普,本,52.80,onsale,https://product.dangdang.com/11623910909.html
当当网,11800249684,法律科普,人文社科>法律>法律科普,儿童反伤害 法律科普 漫画（全4册）6-15岁儿童学校社会家庭反伤害学校霸凌民法典未成年人保护法为基础编著漫画书自我保护,DD11800249684,合邦普法工作室,东华大学出版社,2024,2024-08-15,314,中文,法律科普,本,45.00,onsale,https://product.dangdang.com/11800249684.html
当当网,11781516970,法律科普,人文社科>法律>法律科普,儿童反伤害 法律科普 漫画（全4册）6-15岁儿童学校社会家庭反伤害学校霸凌民法典未成年人保护法为基础编著漫画书自我保护,DD11781516970,作者待详情补采,东华大学出版社,2024,2024-07-10,317,中文,法律科普,本,48.00,onsale,https://product.dangdang.com/11781516970.html
当当网,11864815884,法律科普,人文社科>法律>法律科普,儿童反伤害 法律科普 漫画4册 6-15岁儿童学校社会家庭反伤害学校校园霸凌保护自己民法典未成年人保护法为基础编著教孩子拒绝,DD11864815884,合邦普法工作室,东华大学出版社,2024,2024-12-01,325,中文,法律科普,本,45.80,onsale,https://product.dangdang.com/11864815884.html
当当网,12320102303,法律科普,人文社科>法律>法律科普,儿童反伤害 法律科普 漫画(全4册) 华东师范大学出版社 合邦普法工作室 编 儿童反伤害法律科普漫画(全4册) 华东师范大学出版社 合邦普法工作室 编,DD12320102303,作者待详情补采,华东师范大学出版社,2023,2023-10-01,288,中文,法律科普,本,51.39,onsale,https://product.dangdang.com/12320102303.html
